sort order,YEAR,MONTH,DAY,SITE,OBSERVER,BUDDY,SIDE,ZONE,LEVEL,TRANSECT,DEPTH_M,DEPTH_FT,VIS_M,SURGE,HEADING,TEMP_C,TEMP_F,SPECIES,SEGMENT,QUANTITY,SIZE (MIN),SIZE (MAX),Cntrl+a,Notes,  ,Meters Completed,Macro %  can_seg1,Macro %  can_seg2,Macro % can_seg3,MacroLT5stp_seg1,MacroLT5stp_seg2,MacroLT5stp_seg3,Macro5-15stp_seg1,Macro5-15stp_seg2,Macro5-15stp_seg3,MacroGT15stp_seg1,MacroGT15stp_seg2,MacroGT15stp_seg3,Nereostipes_seg1,Nereostipes_seg2,Nereostipes_seg3,Nereobundles_seg1,Nereobundles_seg2,Nereobundles_seg3
996,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,N,5,BOT,1,,17,4.6,L,N,,50,HEDE,ALL,1,8,8,,,,,,,,,,,,,,,,,,,,,,
997,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,N,5,BOT,1,,17,4.6,L,N,,50,HEDE,ALL,1,20,20,,,,,,,,,,,,,,,,,,,,,,
998,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,N,5,BOT,1,,17,4.6,L,N,,50,HEDE,ALL,1,25,25,,,,,,,,,,,,,,,,,,,,,,
999,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,N,5,BOT,1,,17,4.6,L,N,,50,HEDE,ALL,2,40,40,,,,,,,,,,,,,,,,,,,,,,
1000,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,N,5,BOT,1,,17,4.6,L,N,,50,HEDE,ALL,1,45,45,,,,,,,,,,,,,,,,,,,,,,
1001,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,N,5,BOT,1,,17,4.6,L,N,,50,SCMA,ALL,1,45,45,,,,,,,,,,,,,,,,,,,,,,
1002,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,N,5,BOT,1,,17,4.6,L,N,,50,SCMA,ALL,1,50,50,,,,,,,,,,,,,,,,,,,,,,
1003,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,N,5,BOT,1,,17,4.6,L,N,,50,SECA,ALL,5,4,4,,,,,,,,,,,,,,,,,,,,,,
1004,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,N,5,BOT,1,,17,4.6,L,N,,50,SEMY,ALL,10,10,10,,,,,,,,,,,,,,,,,,,,,,
1005,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,N,5,BOT,1,,17,4.6,L,N,,50,OPEL,ALL,1,45,45,,,,,,,,,,,,,,,,,,,,,,
1006,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,N,5,BOT,2,,15,4.0,L,N,,49,SEBYTy,ALL,4,10,10,,,,,,,,,,,,,,,,,,,,,,
1007,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,N,5,BOT,2,,15,4.0,L,N,,49,SECA,ALL,5,4,4,,,,,,,,,,,,,,,,,,,,,,
1008,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,N,5,BOT,2,,15,4.0,L,N,,49,SEME,ALL,2,55,55,,,,,,,,,,,,,,,,,,,,,,
1009,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,N,5,BOT,2,,15,4.0,L,N,,49,SEME,ALL,3,20,20,,,,,,,,,,,,,,,,,,,,,,
1010,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,N,5,BOT,2,,15,4.0,L,N,,49,SEME,ALL,15,35,35,,,,,,,,,,,,,,,,,,,,,,
1011,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,N,5,BOT,2,,15,4.0,L,N,,49,HEDE,ALL,4,35,35,,,,,,,,,,,,,,,,,,,,,,
1012,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,N,5,BOT,2,,15,4.0,L,N,,49,HEDE,ALL,2,8,8,,,,,,,,,,,,,,,,,,,,,,
1013,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,N,5,BOT,2,,15,4.0,L,N,,49,HEDE,ALL,2,20,20,,,,,,,,,,,,,,,,,,,,,,
1014,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,N,5,BOT,2,,15,4.0,L,N,,49,HEDE,ALL,1,25,25,,,,,,,,,,,,,,,,,,,,,,
1015,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,N,5,BOT,2,,15,4.0,L,N,,49,HEDE,ALL,1,40,40,,,,,,,,,,,,,,,,,,,,,,
1016,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,N,5,BOT,2,,15,4.0,L,N,,49,HEDE,ALL,1,15,15,,,,,,,,,,,,,,,,,,,,,,
1017,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,N,5,BOT,2,,15,4.0,L,N,,49,HEDE,ALL,3,30,30,,,,,,,,,,,,,,,,,,,,,,
1018,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,N,5,BOT,2,,15,4.0,L,N,,49,SCMA,ALL,1,45,45,,,,,,,,,,,,,,,,,,,,,,
1019,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,N,5,BOT,2,,15,4.0,L,N,,49,OPEL,ALL,1,40,40,,,,,,,,,,,,,,,,,,,,,,
1020,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,N,5,BOT,2,,15,4.0,L,N,,49,OPEL,ALL,1,50,50,,,,,,,,,,,,,,,,,,,,,,
1021,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,N,5,BOT,2,,15,4.0,L,N,,49,OPEL,ALL,1,65,65,,,,,,,,,,,,,,,,,,,,,,
1022,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,N,5,BOT,3,,15,3.8,L,N,,49,SEBYTy,ALL,1,10,10,,,,,,,,,,,,,,,,,,,,,,
1023,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,N,5,BOT,3,,15,3.8,L,N,,49,SECA,ALL,2,7,7,,,,,,,,,,,,,,,,,,,,,,
1024,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,N,5,BOT,3,,15,3.8,L,N,,49,SEME,ALL,15,35,35,,,,,,,,,,,,,,,,,,,,,,
1025,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,N,5,BOT,3,,15,3.8,L,N,,49,SEME,ALL,15,20,20,,,,,,,,,,,,,,,,,,,,,,
1026,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,N,5,BOT,3,,15,3.8,L,N,,49,SEME,ALL,10,25,25,,,,,,,,,,,,,,,,,,,,,,
1027,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,N,5,BOT,3,,15,3.8,L,N,,49,SEME,ALL,15,55,55,,,,,,,,,,,,,,,,,,,,,,
1028,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,N,5,BOT,3,,15,3.8,L,N,,49,EMLA,ALL,5,30,30,,,,,,,,,,,,,,,,,,,,,,
1029,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,N,5,BOT,3,,15,3.8,L,N,,49,EMLA,ALL,1,20,20,,,,,,,,,,,,,,,,,,,,,,
1030,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,N,5,BOT,3,,15,3.8,L,N,,49,OPEL,ALL,1,50,50,,,,,,,,,,,,,,,,,,,,,,
1031,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,N,5,BOT,3,,15,3.8,L,N,,49,HEDE,ALL,1,15,15,,,,,,,,,,,,,,,,,,,,,,
1032,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,N,5,BOT,3,,15,3.8,L,N,,49,HEDE,ALL,1,20,20,,,,,,,,,,,,,,,,,,,,,,
1033,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,N,5,BOT,3,,15,3.8,L,N,,49,HEDE,ALL,2,25,25,,,,,,,,,,,,,,,,,,,,,,
1034,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,N,5,BOT,3,,15,3.8,L,N,,49,HEDE,ALL,1,30,30,,,,,,,,,,,,,,,,,,,,,,
1035,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,N,5,BOT,3,,15,3.8,L,N,,49,HEDE,ALL,1,35,35,,,,,,,,,,,,,,,,,,,,,,
1036,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,N,5,BOT,3,,15,3.8,L,N,,49,HEDE,ALL,2,40,40,,,,,,,,,,,,,,,,,,,,,,
1037,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,N,5,BOT,3,,15,3.8,L,N,,49,HEDE,ALL,1,45,45,,,,,,,,,,,,,,,,,,,,,,
1038,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,N,5,BOT,3,,15,3.8,L,N,,49,SCMA,ALL,2,35,35,,,,,,,,,,,,,,,,,,,,,,
1039,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,N,5,BOT,3,,15,3.8,L,N,,49,SCMA,ALL,1,40,40,,,,,,,,,,,,,,,,,,,,,,
1040,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,N,5,BOT,4,,17,4.5,L,N,,49,SEME,ALL,13,25,25,,,,,,,,,,,,,,,,,,,,,,
1041,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,N,5,BOT,4,,17,4.5,L,N,,49,SEME,ALL,17,35,35,,,,,,,,,,,,,,,,,,,,,,
1042,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,N,5,BOT,4,,17,4.5,L,N,,49,SEME,ALL,2,45,45,,,,,,,,,,,,,,,,,,,,,,
1043,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,N,5,BOT,4,,17,4.5,L,N,,49,EMLA,ALL,1,15,15,,,,,,,,,,,,,,,,,,,,,,
1044,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,N,5,BOT,4,,17,4.5,L,N,,49,EMLA,ALL,1,25,25,,,,,,,,,,,,,,,,,,,,,,
1045,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,N,5,BOT,4,,17,4.5,L,N,,49,HEDE,ALL,1,12,12,,,,,,,,,,,,,,,,,,,,,,
1046,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,N,5,BOT,4,,17,4.5,L,N,,49,HEDE,ALL,1,15,15,,,,,,,,,,,,,,,,,,,,,,
1047,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,N,5,BOT,4,,17,4.5,L,N,,49,HEDE,ALL,1,20,20,,,,,,,,,,,,,,,,,,,,,,
1048,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,N,5,BOT,4,,17,4.5,L,N,,49,HEDE,ALL,1,25,25,,,,,,,,,,,,,,,,,,,,,,
1049,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,N,5,BOT,4,,17,4.5,L,N,,49,HEDE,ALL,2,30,30,,,,,,,,,,,,,,,,,,,,,,
1050,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,N,5,BOT,4,,17,4.5,L,N,,49,HEDE,ALL,2,35,35,,,,,,,,,,,,,,,,,,,,,,
1051,2019,7,24,Cape Alava,Steve Lonhart,Kinsey Frick,E,10,BOT,1,,26,2.8,L,45,,52,SECA,ALL,1,3,3,,,,,,,,,,,,,,,,,,,,,,
1052,2019,7,24,Cape Alava,Steve Lonhart,Kinsey Frick,E,10,BOT,1,,26,2.8,L,45,,52,SEME,ALL,1,39,39,,,,,,,,,,,,,,,,,,,,,,
1053,2019,7,24,Cape Alava,Steve Lonhart,Kinsey Frick,E,10,BOT,1,,26,2.8,L,45,,52,HEDE,ALL,1,12,12,,,,,,,,,,,,,,,,,,,,,,
1054,2019,7,24,Cape Alava,Steve Lonhart,Kinsey Frick,E,10,BOT,1,,26,2.8,L,45,,52,HEDE,ALL,1,22,22,,FEMALE,,,,,,,,,,,,,,,,,,,,
1055,2019,7,24,Cape Alava,Steve Lonhart,Kinsey Frick,E,10,BOT,2,,25,3.0,L,45,,52,SEME,ALL,1,38,38,,,,,,,,,,,,,,,,,,,,,,
1056,2019,7,24,Cape Alava,Steve Lonhart,Kinsey Frick,E,10,BOT,2,,25,3.0,L,45,,52,SEME,ALL,1,35,35,,,,,,,,,,,,,,,,,,,,,,
1057,2019,7,24,Cape Alava,Steve Lonhart,Kinsey Frick,E,10,BOT,2,,25,3.0,L,45,,52,SEME,ALL,1,41,41,,,,,,,,,,,,,,,,,,,,,,
1058,2019,7,24,Cape Alava,Steve Lonhart,Kinsey Frick,E,10,BOT,2,,25,3.0,L,45,,52,SEME,ALL,1,42,42,,,,,,,,,,,,,,,,,,,,,,
1059,2019,7,24,Cape Alava,Steve Lonhart,Kinsey Frick,E,10,BOT,2,,25,3.0,L,45,,52,SEME,ALL,1,44,44,,,,,,,,,,,,,,,,,,,,,,
1060,2019,7,24,Cape Alava,Steve Lonhart,Kinsey Frick,E,10,BOT,2,,25,3.0,L,45,,52,EMLA,ALL,1,19,19,,,,,,,,,,,,,,,,,,,,,,
1061,2019,7,24,Cape Alava,Steve Lonhart,Kinsey Frick,E,10,BOT,2,,25,3.0,L,45,,52,EMLA,ALL,1,31,31,,,,,,,,,,,,,,,,,,,,,,
1062,2019,7,24,Cape Alava,Steve Lonhart,Kinsey Frick,E,10,BOT,2,,25,3.0,L,45,,52,HEDE,ALL,1,30,30,,FEMALE,,,,,,,,,,,,,,,,,,,,
1063,2019,7,24,Cape Alava,Steve Lonhart,Kinsey Frick,E,10,BOT,2,,25,3.0,L,45,,52,OPEL,ALL,1,65,65,,,,,,,,,,,,,,,,,,,,,,
1064,2019,7,24,Cape Alava,Steve Lonhart,Kinsey Frick,E,10,BOT,3,,26,3.0,L,45,,52,SEME,ALL,1,37,37,,,,,,,,,,,,,,,,,,,,,,
1065,2019,7,24,Cape Alava,Steve Lonhart,Kinsey Frick,E,10,BOT,3,,26,3.0,L,45,,52,HEDE,ALL,2,26,26,,MALE,,,,,,,,,,,,,,,,,,,,
1066,2019,7,24,Cape Alava,Steve Lonhart,Kinsey Frick,E,10,BOT,3,,26,3.0,L,45,,52,HEDE,ALL,1,27,27,,FEMALE,,,,,,,,,,,,,,,,,,,,
1067,2019,7,24,Cape Alava,Steve Lonhart,Kinsey Frick,E,10,BOT,3,,26,3.0,L,45,,52,HEDE,ALL,1,22,22,,FEMALE,,,,,,,,,,,,,,,,,,,,
1068,2019,7,24,Cape Alava,Steve Lonhart,Kinsey Frick,E,10,BOT,3,,26,3.0,L,45,,52,HEDE,ALL,1,40,40,,FEMALE,,,,,,,,,,,,,,,,,,,,
1069,2019,7,24,Cape Alava,Steve Lonhart,Kinsey Frick,E,10,BOT,3,,26,3.0,L,45,,52,HEDE,ALL,1,41,41,,FEMALE,,,,,,,,,,,,,,,,,,,,
1070,2019,7,24,Cape Alava,Steve Lonhart,Kinsey Frick,E,10,BOT,3,,26,3.0,L,45,,52,HEDE,ALL,1,44,44,,FEMALE,,,,,,,,,,,,,,,,,,,,
1071,2019,7,24,Cape Alava,Steve Lonhart,Kinsey Frick,E,10,BOT,4,,25,3.0,L,45,,52,SEME,ALL,4,39,39,,,,,,,,,,,,,,,,,,,,,,
1072,2019,7,24,Cape Alava,Steve Lonhart,Kinsey Frick,E,10,BOT,4,,25,3.0,L,45,,52,SEME,ALL,3,43,43,,,,,,,,,,,,,,,,,,,,,,
1073,2019,7,24,Cape Alava,Steve Lonhart,Kinsey Frick,E,10,BOT,4,,25,3.0,L,45,,52,SEME,ALL,1,45,45,,,,,,,,,,,,,,,,,,,,,,
1074,2019,7,24,Cape Alava,Steve Lonhart,Kinsey Frick,E,10,BOT,4,,25,3.0,L,45,,52,EMLA,ALL,1,19,19,,,,,,,,,,,,,,,,,,,,,,
1075,2019,7,24,Cape Alava,Steve Lonhart,Kinsey Frick,E,10,BOT,4,,25,3.0,L,45,,52,EMLA,ALL,1,23,23,,,,,,,,,,,,,,,,,,,,,,
1076,2019,7,24,Cape Alava,Steve Lonhart,Kinsey Frick,E,10,BOT,4,,25,3.0,L,45,,52,EMLA,ALL,1,26,26,,,,,,,,,,,,,,,,,,,,,,
1077,2019,7,24,Cape Alava,Steve Lonhart,Kinsey Frick,E,10,BOT,4,,25,3.0,L,45,,52,HEDE,ALL,1,10,10,,,,,,,,,,,,,,,,,,,,,,
1078,2019,7,24,Cape Alava,Steve Lonhart,Kinsey Frick,E,10,BOT,4,,25,3.0,L,45,,52,HEDE,ALL,1,39,39,,FEMALE,,,,,,,,,,,,,,,,,,,,
1079,2019,7,24,Cape Alava,Steve Lonhart,Kinsey Frick,E,10,BOT,4,,25,3.0,L,45,,52,OXPI,ALL,1,22,22,,,,,,,,,,,,,,,,,,,,,,
1080,2019,7,24,Cape Alava,Gary Longo,Jameal Samhouri,W,5,BOT,1,,21,2.7,L,SE,,52,SEME,ALL,5,35,35,,,,,,,,,,,,,,,,,,,,,,
1081,2019,7,24,Cape Alava,Gary Longo,Jameal Samhouri,W,5,BOT,1,,21,2.7,L,SE,,52,SEME,ALL,3,40,40,,,,,,,,,,,,,,,,,,,,,,
1082,2019,7,24,Cape Alava,Gary Longo,Jameal Samhouri,W,5,BOT,1,,21,2.7,L,SE,,52,EMLA,ALL,4,10,10,,,,,,,,,,,,,,,,,,,,,,
1083,2019,7,24,Cape Alava,Gary Longo,Jameal Samhouri,W,5,BOT,1,,21,2.7,L,SE,,52,EMLA,ALL,4,15,15,,,,,,,,,,,,,,,,,,,,,,
1084,2019,7,24,Cape Alava,Gary Longo,Jameal Samhouri,W,5,BOT,1,,21,2.7,L,SE,,52,EMLA,ALL,3,25,25,,,,,,,,,,,,,,,,,,,,,,
1085,2019,7,24,Cape Alava,Gary Longo,Jameal Samhouri,W,5,BOT,2,,21,2.3,L,SE,,52,SEME,ALL,12,25,25,,,,,,,,,,,,,,,,,,,,,,
1086,2019,7,24,Cape Alava,Gary Longo,Jameal Samhouri,W,5,BOT,2,,21,2.3,L,SE,,52,SEME,ALL,1,20,20,,,,,,,,,,,,,,,,,,,,,,
1087,2019,7,24,Cape Alava,Gary Longo,Jameal Samhouri,W,5,BOT,2,,21,2.3,L,SE,,52,SEME,ALL,3,40,40,,,,,,,,,,,,,,,,,,,,,,
1088,2019,7,24,Cape Alava,Gary Longo,Jameal Samhouri,W,5,BOT,2,,21,2.3,L,SE,,52,SEME,ALL,3,45,45,,,,,,,,,,,,,,,,,,,,,,
1089,2019,7,24,Cape Alava,Gary Longo,Jameal Samhouri,W,5,BOT,2,,21,2.3,L,SE,,52,SENE,ALL,2,30,30,,,,,,,,,,,,,,,,,,,,,,
1090,2019,7,24,Cape Alava,Gary Longo,Jameal Samhouri,W,5,BOT,2,,21,2.3,L,SE,,52,EMLA,ALL,3,10,10,,,,,,,,,,,,,,,,,,,,,,
1091,2019,7,24,Cape Alava,Gary Longo,Jameal Samhouri,W,5,BOT,2,,21,2.3,L,SE,,52,EMLA,ALL,1,15,15,,,,,,,,,,,,,,,,,,,,,,
1092,2019,7,24,Cape Alava,Gary Longo,Jameal Samhouri,W,5,BOT,2,,21,2.3,L,SE,,52,EMLA,ALL,1,20,20,,,,,,,,,,,,,,,,,,,,,,
1093,2019,7,24,Cape Alava,Gary Longo,Jameal Samhouri,W,5,BOT,2,,21,2.3,L,SE,,52,EMLA,ALL,4,25,25,,,,,,,,,,,,,,,,,,,,,,
1094,2019,7,24,Cape Alava,Gary Longo,Jameal Samhouri,W,5,BOT,2,,21,2.3,L,SE,,52,HEDE,ALL,2,25,25,,,,,,,,,,,,,,,,,,,,,,
1095,2019,7,24,Cape Alava,Gary Longo,Jameal Samhouri,W,5,BOT,2,,21,2.3,L,SE,,52,SCMA,ALL,1,30,30,,,,,,,,,,,,,,,,,,,,,,
1096,2019,7,24,Cape Alava,Gary Longo,Jameal Samhouri,W,5,BOT,3,,21,2.2,L,SE,,52,SECA,ALL,1,3,3,,,,,,,,,,,,,,,,,,,,,,
1097,2019,7,24,Cape Alava,Gary Longo,Jameal Samhouri,W,5,BOT,3,,21,2.2,L,SE,,52,SEME,ALL,3,25,25,,,,,,,,,,,,,,,,,,,,,,
1098,2019,7,24,Cape Alava,Gary Longo,Jameal Samhouri,W,5,BOT,3,,21,2.2,L,SE,,52,SEME,ALL,7,30,30,,,,,,,,,,,,,,,,,,,,,,
1099,2019,7,24,Cape Alava,Gary Longo,Jameal Samhouri,W,5,BOT,3,,21,2.2,L,SE,,52,SEME,ALL,5,40,40,,,,,,,,,,,,,,,,,,,,,,
1100,2019,7,24,Cape Alava,Gary Longo,Jameal Samhouri,W,5,BOT,3,,21,2.2,L,SE,,52,SEME,ALL,3,45,45,,,,,,,,,,,,,,,,,,,,,,
1101,2019,7,24,Cape Alava,Gary Longo,Jameal Samhouri,W,5,BOT,3,,21,2.2,L,SE,,52,SENE,ALL,1,35,35,,,,,,,,,,,,,,,,,,,,,,
1102,2019,7,24,Cape Alava,Gary Longo,Jameal Samhouri,W,5,BOT,3,,21,2.2,L,SE,,52,EMLA,ALL,2,10,10,,,,,,,,,,,,,,,,,,,,,,
1103,2019,7,24,Cape Alava,Gary Longo,Jameal Samhouri,W,5,BOT,3,,21,2.2,L,SE,,52,EMLA,ALL,1,15,15,,,,,,,,,,,,,,,,,,,,,,
1104,2019,7,24,Cape Alava,Gary Longo,Jameal Samhouri,W,5,BOT,3,,21,2.2,L,SE,,52,EMLA,ALL,1,20,20,,,,,,,,,,,,,,,,,,,,,,
1105,2019,7,24,Cape Alava,Gary Longo,Jameal Samhouri,W,5,BOT,3,,21,2.2,L,SE,,52,EMLA,ALL,2,25,25,,,,,,,,,,,,,,,,,,,,,,
1106,2019,7,24,Cape Alava,Gary Longo,Jameal Samhouri,W,5,BOT,3,,21,2.2,L,SE,,52,EMLA,ALL,6,7,7,,,,,,,,,,,,,,,,,,,,,,
1107,2019,7,24,Cape Alava,Gary Longo,Jameal Samhouri,W,5,BOT,3,,21,2.2,L,SE,,52,HEDE,ALL,1,20,20,,,,,,,,,,,,,,,,,,,,,,
1108,2019,7,24,Cape Alava,Gary Longo,Jameal Samhouri,W,5,BOT,4,,21,2.9,L,SE,,52,SEME,ALL,3,20,20,,,,,,,,,,,,,,,,,,,,,,
1109,2019,7,24,Cape Alava,Gary Longo,Jameal Samhouri,W,5,BOT,4,,21,2.9,L,SE,,52,SEME,ALL,7,25,25,,,,,,,,,,,,,,,,,,,,,,
1110,2019,7,24,Cape Alava,Gary Longo,Jameal Samhouri,W,5,BOT,4,,21,2.9,L,SE,,52,SEME,ALL,2,30,30,,,,,,,,,,,,,,,,,,,,,,
1111,2019,7,24,Cape Alava,Gary Longo,Jameal Samhouri,W,5,BOT,4,,21,2.9,L,SE,,52,SEME,ALL,5,40,40,,,,,,,,,,,,,,,,,,,,,,
1112,2019,7,24,Cape Alava,Gary Longo,Jameal Samhouri,W,5,BOT,4,,21,2.9,L,SE,,52,SEME,ALL,2,45,45,,,,,,,,,,,,,,,,,,,,,,
1113,2019,7,24,Cape Alava,Gary Longo,Jameal Samhouri,W,5,BOT,4,,21,2.9,L,SE,,52,SENE,ALL,1,30,30,,,,,,,,,,,,,,,,,,,,,,
1114,2019,7,24,Cape Alava,Gary Longo,Jameal Samhouri,W,5,BOT,4,,21,2.9,L,SE,,52,SENE,ALL,1,35,35,,,,,,,,,,,,,,,,,,,,,,
1115,2019,7,24,Cape Alava,Gary Longo,Jameal Samhouri,W,5,BOT,4,,21,2.9,L,SE,,52,HEDE,ALL,1,35,35,,,,,,,,,,,,,,,,,,,,,,
1116,2019,7,24,Cape Alava,Gary Longo,Jameal Samhouri,W,5,BOT,4,,21,2.9,L,SE,,52,EMLA,ALL,4,15,15,,,,,,,,,,,,,,,,,,,,,,
1117,2019,7,24,Cape Alava,Gary Longo,Jameal Samhouri,W,5,BOT,4,,21,2.9,L,SE,,52,EMLA,ALL,3,25,25,,,,,,,,,,,,,,,,,,,,,,
1118,2019,7,24,Cape Alava,Gary Longo,Jameal Samhouri,W,5,BOT,4,,21,2.9,L,SE,,52,COTT,ALL,1,5,5,,,,,,,,,,,,,,,,,,,,,,
1119,2019,7,24,Cape Alava,Genoa Sullaway,Ole Shelton,E,5,BOT,1,,17,3.8,M,210,,52,SECA,ALL,1,4,4,,,,,,,,,,,,,,,,,,,,,,
1120,2019,7,24,Cape Alava,Genoa Sullaway,Ole Shelton,E,5,BOT,1,,17,3.8,M,210,,52,EMLA,ALL,2,15,15,,,,,,,,,,,,,,,,,,,,,,
1121,2019,7,24,Cape Alava,Genoa Sullaway,Ole Shelton,E,5,BOT,1,,17,3.8,M,210,,52,HEDE,ALL,1,40,40,,FEMALE,,,,,,,,,,,,,,,,,,,,
1122,2019,7,24,Cape Alava,Genoa Sullaway,Ole Shelton,E,5,BOT,2,,18,3.6,M,270,,52,SECA,ALL,3,3,3,,,,,,,,,,,,,,,,,,,,,,
1123,2019,7,24,Cape Alava,Genoa Sullaway,Ole Shelton,E,5,BOT,2,,18,3.6,M,270,,52,SECA,ALL,1,4,4,,,,,,,,,,,,,,,,,,,,,,
1124,2019,7,24,Cape Alava,Genoa Sullaway,Ole Shelton,E,5,BOT,2,,18,3.6,M,270,,52,EMLA,ALL,2,8,8,,,,,,,,,,,,,,,,,,,,,,
1125,2019,7,24,Cape Alava,Genoa Sullaway,Ole Shelton,E,5,BOT,2,,18,3.6,M,270,,52,EMLA,ALL,2,20,20,,,,,,,,,,,,,,,,,,,,,,
1126,2019,7,24,Cape Alava,Genoa Sullaway,Ole Shelton,E,5,BOT,2,,18,3.6,M,270,,52,HEDE,ALL,1,40,40,,MALE,,,,,,,,,,,,,,,,,,,,
1127,2019,7,24,Cape Alava,Genoa Sullaway,Ole Shelton,E,5,BOT,3,,18,3.7,M,270,,52,SEME,ALL,4,30,30,,,,,,,,,,,,,,,,,,,,,,
1128,2019,7,24,Cape Alava,Genoa Sullaway,Ole Shelton,E,5,BOT,3,,18,3.7,M,270,,52,EMLA,ALL,1,35,35,,,,,,,,,,,,,,,,,,,,,,
1129,2019,7,24,Cape Alava,Genoa Sullaway,Ole Shelton,E,5,BOT,3,,18,3.7,M,270,,52,HEDE,ALL,1,50,50,,FEMALE,,,,,,,,,,,,,,,,,,,,
1130,2019,7,24,Cape Alava,Genoa Sullaway,Ole Shelton,E,5,BOT,3,,18,3.7,M,270,,52,AUFL,ALL,1,12,12,,,,,,,,,,,,,,,,,,,,,,
1131,2019,7,24,Cape Alava,Genoa Sullaway,Ole Shelton,E,5,BOT,4,,16,3.6,M,270,,52,EMLA,ALL,1,10,10,,,,,,,,,,,,,,,,,,,,,,
1132,2019,7,24,Cape Alava,Genoa Sullaway,Ole Shelton,E,5,BOT,4,,16,3.6,M,270,,52,EMLA,ALL,1,30,30,,,,,,,,,,,,,,,,,,,,,,
1133,2019,7,24,Cape Alava,Genoa Sullaway,Ole Shelton,E,5,BOT,4,,16,3.6,M,270,,52,HEDE,ALL,1,55,55,,FEMALE,,,,,,,,,,,,,,,,,,,,
1134,2019,7,24,Cape Alava,Genoa Sullaway,Ole Shelton,W,10,BOT,1,,27,3.3,M,330,,50,SEME,ALL,5,20,20,,,,,,,,,,,,,,,,,,,,,,
1135,2019,7,24,Cape Alava,Genoa Sullaway,Ole Shelton,W,10,BOT,1,,27,3.3,M,330,,50,SEME,ALL,5,30,35,,,,,,,,,,,,,,,,,,,,,,
1136,2019,7,24,Cape Alava,Genoa Sullaway,Ole Shelton,W,10,BOT,1,,27,3.3,M,330,,50,EMLA,ALL,4,25,25,,,,,,,,,,,,,,,,,,,,,,
