entry order,YEAR,MONTH,DAY,SITE,OBSERVER,BUDDY,SIDE,ZONE,TRANSECT,HEADING,DEPTH (M),DEPTH (FT),SEGMENT,CATEGORY,CLASSCODE,COUNT,Cntrl a,notes,problems,,,,,,,,,,,,,,,,,,,,
9691,2022,8,2,Neah Bay,Emily Bishop,Nick Tolimieri,S,10,3,,,,10-20m,RELIEF,0-10cm,5,,,,,,,,,,,,,,,,,,,,,,,
9692,2022,8,2,Neah Bay,Emily Bishop,Nick Tolimieri,S,10,3,,,,20-30m,RELIEF,0-10cm,1,,,,,,,,,,,,,,,,,,,,,,,
9693,2022,8,2,Neah Bay,Emily Bishop,Nick Tolimieri,S,10,3,,,,20-30m,RELIEF,10cm-1m,4,,,,,,,,,,,,,,,,,,,,,,,
9694,2022,8,2,Neah Bay,Emily Bishop,Nick Tolimieri,S,10,3,,,,20-30m,RELIEF,1m-2m,5,,,,,,,,,,,,,,,,,,,,,,,
9695,2022,8,2,Neah Bay,Emily Bishop,Nick Tolimieri,S,10,3,,,,0-10m,COVER,BRANCH,2,,,,,,,,,,,,,,,,,,,,,,,
9696,2022,8,2,Neah Bay,Emily Bishop,Nick Tolimieri,S,10,3,,,,0-10m,COVER,LEAFYRED,1,,,,,,,,,,,,,,,,,,,,,,,
9697,2022,8,2,Neah Bay,Emily Bishop,Nick Tolimieri,S,10,3,,,,0-10m,COVER,CRUCOR,1,,,,,,,,,,,,,,,,,,,,,,,
9698,2022,8,2,Neah Bay,Emily Bishop,Nick Tolimieri,S,10,3,,,,0-10m,COVER,NEREO_HF,1,,,,,,,,,,,,,,,,,,,,,,,
9699,2022,8,2,Neah Bay,Emily Bishop,Nick Tolimieri,S,10,3,,,,0-10m,COVER,PTERO,3,,,,,,,,,,,,,,,,,,,,,,,
9700,2022,8,2,Neah Bay,Emily Bishop,Nick Tolimieri,S,10,3,,,,0-10m,COVER,BROWNUN,2,,,,,,,,,,,,,,,,,,,,,,,
9701,2022,8,2,Neah Bay,Emily Bishop,Nick Tolimieri,S,10,3,,,,10-20m,COVER,BROWNUN,2,,,,,,,,,,,,,,,,,,,,,,,
9702,2022,8,2,Neah Bay,Emily Bishop,Nick Tolimieri,S,10,3,,,,10-20m,COVER,PTERO,4,,,,,,,,,,,,,,,,,,,,,,,
9703,2022,8,2,Neah Bay,Emily Bishop,Nick Tolimieri,S,10,3,,,,10-20m,COVER,NEREO_HF,1,,,,,,,,,,,,,,,,,,,,,,,
9704,2022,8,2,Neah Bay,Emily Bishop,Nick Tolimieri,S,10,3,,,,10-20m,COVER,CRUCOR,1,,,,,,,,,,,,,,,,,,,,,,,
9705,2022,8,2,Neah Bay,Emily Bishop,Nick Tolimieri,S,10,3,,,,10-20m,COVER,SHELL,1,,,,,,,,,,,,,,,,,,,,,,,
9706,2022,8,2,Neah Bay,Emily Bishop,Nick Tolimieri,S,10,3,,,,10-20m,COVER,LEAFYRED,1,,,,,,,,,,,,,,,,,,,,,,,
9707,2022,8,2,Neah Bay,Emily Bishop,Nick Tolimieri,S,10,3,,,,20-30m,COVER,LEAFYRED,2,,,,,,,,,,,,,,,,,,,,,,,
9708,2022,8,2,Neah Bay,Emily Bishop,Nick Tolimieri,S,10,3,,,,20-30m,COVER,BRANCH,3,,,,,,,,,,,,,,,,,,,,,,,
9709,2022,8,2,Neah Bay,Emily Bishop,Nick Tolimieri,S,10,3,,,,20-30m,COVER,CRUCOR,1,,,,,,,,,,,,,,,,,,,,,,,
9710,2022,8,2,Neah Bay,Emily Bishop,Nick Tolimieri,S,10,3,,,,20-30m,COVER,MACPYR_HF,1,,,,,,,,,,,,,,,,,,,,,,,
9711,2022,8,2,Neah Bay,Emily Bishop,Nick Tolimieri,S,10,3,,,,20-30m,COVER,PTERO,1,,,,,,,,,,,,,,,,,,,,,,,
9712,2022,8,2,Neah Bay,Emily Bishop,Nick Tolimieri,S,10,3,,,,20-30m,COVER,BROWNUN,1,,,,,,,,,,,,,,,,,,,,,,,
9713,2022,8,2,Neah Bay,Emily Bishop,Nick Tolimieri,S,10,3,,,,20-30m,COVER,SPONGE,1,,,,,,,,,,,,,,,,,,,,,,,
9714,2022,8,2,Neah Bay,Emily Bishop,Nick Tolimieri,N,5,1,,,,0-10m,SUBSTRATE,BEDRK,10,,,,,,,,,,,,,,,,,,,,,,,
9715,2022,8,2,Neah Bay,Emily Bishop,Nick Tolimieri,N,5,1,,,,10-20m,SUBSTRATE,BEDRK,8,,,,,,,,,,,,,,,,,,,,,,,
9716,2022,8,2,Neah Bay,Emily Bishop,Nick Tolimieri,N,5,1,,,,10-20m,SUBSTRATE,BOULD,2,,,,,,,,,,,,,,,,,,,,,,,
9717,2022,8,2,Neah Bay,Emily Bishop,Nick Tolimieri,N,5,1,,,,20-30m,SUBSTRATE,BOULD,1,,,,,,,,,,,,,,,,,,,,,,,
9718,2022,8,2,Neah Bay,Emily Bishop,Nick Tolimieri,N,5,1,,,,20-30m,SUBSTRATE,BEDRK,9,,,,,,,,,,,,,,,,,,,,,,,
9719,2022,8,2,Neah Bay,Emily Bishop,Nick Tolimieri,N,5,1,,,,0-10m,RELIEF,0-10cm,9,,,,,,,,,,,,,,,,,,,,,,,
9720,2022,8,2,Neah Bay,Emily Bishop,Nick Tolimieri,N,5,1,,,,0-10m,RELIEF,10cm-1m,1,,,,,,,,,,,,,,,,,,,,,,,
9721,2022,8,2,Neah Bay,Emily Bishop,Nick Tolimieri,N,5,1,,,,10-20m,RELIEF,10cm-1m,4,,,,,,,,,,,,,,,,,,,,,,,
9722,2022,8,2,Neah Bay,Emily Bishop,Nick Tolimieri,N,5,1,,,,10-20m,RELIEF,0-10cm,6,,,,,,,,,,,,,,,,,,,,,,,
9723,2022,8,2,Neah Bay,Emily Bishop,Nick Tolimieri,N,5,1,,,,20-30m,RELIEF,0-10cm,8,,,,,,,,,,,,,,,,,,,,,,,
9724,2022,8,2,Neah Bay,Emily Bishop,Nick Tolimieri,N,5,1,,,,20-30m,RELIEF,10cm-1m,2,,,,,,,,,,,,,,,,,,,,,,,
9725,2022,8,2,Neah Bay,Emily Bishop,Nick Tolimieri,N,5,1,,,,0-10m,COVER,BRANCH,2,,,,,,,,,,,,,,,,,,,,,,,
9726,2022,8,2,Neah Bay,Emily Bishop,Nick Tolimieri,N,5,1,,,,0-10m,COVER,LEAFYRED,1,,,,,,,,,,,,,,,,,,,,,,,
9727,2022,8,2,Neah Bay,Emily Bishop,Nick Tolimieri,N,5,1,,,,0-10m,COVER,CRUCOR,1,,,,,,,,,,,,,,,,,,,,,,,
9728,2022,8,2,Neah Bay,Emily Bishop,Nick Tolimieri,N,5,1,,,,0-10m,COVER,PTERO,3,,,,,,,,,,,,,,,,,,,,,,,
9729,2022,8,2,Neah Bay,Emily Bishop,Nick Tolimieri,N,5,1,,,,0-10m,COVER,BROWNUN,3,,,,,,,,,,,,,,,,,,,,,,,
9730,2022,8,2,Neah Bay,Emily Bishop,Nick Tolimieri,N,5,1,,,,10-20m,COVER,BROWNUN,1,,,,,,,,,,,,,,,,,,,,,,,
9731,2022,8,2,Neah Bay,Emily Bishop,Nick Tolimieri,N,5,1,,,,10-20m,COVER,PTERO,1,,,,,,,,,,,,,,,,,,,,,,,
9732,2022,8,2,Neah Bay,Emily Bishop,Nick Tolimieri,N,5,1,,,,10-20m,COVER,ARTCOR,1,,,,,,,,,,,,,,,,,,,,,,,
9733,2022,8,2,Neah Bay,Emily Bishop,Nick Tolimieri,N,5,1,,,,10-20m,COVER,CRUCOR,1,,,,,,,,,,,,,,,,,,,,,,,
9734,2022,8,2,Neah Bay,Emily Bishop,Nick Tolimieri,N,5,1,,,,10-20m,COVER,BUSHY,1,,,,,,,,,,,,,,,,,,,,,,,
9735,2022,8,2,Neah Bay,Emily Bishop,Nick Tolimieri,N,5,1,,,,10-20m,COVER,LEAFYRED,2,,,,,,,,,,,,,,,,,,,,,,,
9736,2022,8,2,Neah Bay,Emily Bishop,Nick Tolimieri,N,5,1,,,,10-20m,COVER,BRANCH,3,,,,,,,,,,,,,,,,,,,,,,,
9737,2022,8,2,Neah Bay,Emily Bishop,Nick Tolimieri,N,5,1,,,,20-30m,COVER,BRANCH,2,,,,,,,,,,,,,,,,,,,,,,,
9738,2022,8,2,Neah Bay,Emily Bishop,Nick Tolimieri,N,5,1,,,,20-30m,COVER,CRUCOR,1,,,,,,,,,,,,,,,,,,,,,,,
9739,2022,8,2,Neah Bay,Emily Bishop,Nick Tolimieri,N,5,1,,,,20-30m,COVER,PTERO,2,,,,,,,,,,,,,,,,,,,,,,,
9740,2022,8,2,Neah Bay,Emily Bishop,Nick Tolimieri,N,5,1,,,,20-30m,COVER,BROWNUN,5,,,,,,,,,,,,,,,,,,,,,,,
9741,2022,8,2,Neah Bay,Emily Bishop,Nick Tolimieri,N,5,2,,,,0-10m,SUBSTRATE,BEDRK,10,,,,,,,,,,,,,,,,,,,,,,,
9742,2022,8,2,Neah Bay,Emily Bishop,Nick Tolimieri,N,5,2,,,,10-20m,SUBSTRATE,BEDRK,9,,,,,,,,,,,,,,,,,,,,,,,
9743,2022,8,2,Neah Bay,Emily Bishop,Nick Tolimieri,N,5,2,,,,10-20m,SUBSTRATE,COB,1,,,,,,,,,,,,,,,,,,,,,,,
9744,2022,8,2,Neah Bay,Emily Bishop,Nick Tolimieri,N,5,2,,,,20-30m,SUBSTRATE,COB,1,,,,,,,,,,,,,,,,,,,,,,,
9745,2022,8,2,Neah Bay,Emily Bishop,Nick Tolimieri,N,5,2,,,,20-30m,SUBSTRATE,BOULD,1,,,,,,,,,,,,,,,,,,,,,,,
9746,2022,8,2,Neah Bay,Emily Bishop,Nick Tolimieri,N,5,2,,,,20-30m,SUBSTRATE,BEDRK,8,,,,,,,,,,,,,,,,,,,,,,,
9747,2022,8,2,Neah Bay,Emily Bishop,Nick Tolimieri,N,5,2,,,,0-10m,RELIEF,10cm-1m,1,,,,,,,,,,,,,,,,,,,,,,,
9748,2022,8,2,Neah Bay,Emily Bishop,Nick Tolimieri,N,5,2,,,,0-10m,RELIEF,0-10cm,9,,,,,,,,,,,,,,,,,,,,,,,
9749,2022,8,2,Neah Bay,Emily Bishop,Nick Tolimieri,N,5,2,,,,10-20m,RELIEF,0-10cm,10,,,,,,,,,,,,,,,,,,,,,,,
9750,2022,8,2,Neah Bay,Emily Bishop,Nick Tolimieri,N,5,2,,,,20-30m,RELIEF,0-10cm,5,,,,,,,,,,,,,,,,,,,,,,,
9751,2022,8,2,Neah Bay,Emily Bishop,Nick Tolimieri,N,5,2,,,,20-30m,RELIEF,10cm-1m,5,,,,,,,,,,,,,,,,,,,,,,,
9752,2022,8,2,Neah Bay,Emily Bishop,Nick Tolimieri,N,5,2,,,,0-10m,COVER,BRANCH,5,,,,,,,,,,,,,,,,,,,,,,,
9753,2022,8,2,Neah Bay,Emily Bishop,Nick Tolimieri,N,5,2,,,,0-10m,COVER,CRUCOR,1,,,,,,,,,,,,,,,,,,,,,,,
9754,2022,8,2,Neah Bay,Emily Bishop,Nick Tolimieri,N,5,2,,,,0-10m,COVER,MACPYR_HF,1,,,,,,,,,,,,,,,,,,,,,,,
9755,2022,8,2,Neah Bay,Emily Bishop,Nick Tolimieri,N,5,2,,,,0-10m,COVER,BROWNUN,3,,,,,,,,,,,,,,,,,,,,,,,
9756,2022,8,2,Neah Bay,Emily Bishop,Nick Tolimieri,N,5,2,,,,10-20m,COVER,BROWNUN,3,,,,,,,,,,,,,,,,,,,,,,,
9757,2022,8,2,Neah Bay,Emily Bishop,Nick Tolimieri,N,5,2,,,,10-20m,COVER,ARTCOR,1,,,,,,,,,,,,,,,,,,,,,,,
9758,2022,8,2,Neah Bay,Emily Bishop,Nick Tolimieri,N,5,2,,,,10-20m,COVER,CRUCOR,2,,,,,,,,,,,,,,,,,,,,,,,
9759,2022,8,2,Neah Bay,Emily Bishop,Nick Tolimieri,N,5,2,,,,10-20m,COVER,LEAFYRED,3,,,,,,,,,,,,,,,,,,,,,,,
9760,2022,8,2,Neah Bay,Emily Bishop,Nick Tolimieri,N,5,2,,,,10-20m,COVER,BRANCH,1,,,,,,,,,,,,,,,,,,,,,,,
9761,2022,8,2,Neah Bay,Emily Bishop,Nick Tolimieri,N,5,2,,,,20-30m,COVER,BRANCH,3,,,,,,,,,,,,,,,,,,,,,,,
9762,2022,8,2,Neah Bay,Emily Bishop,Nick Tolimieri,N,5,2,,,,20-30m,COVER,LEAFYRED,2,,,,,,,,,,,,,,,,,,,,,,,
9763,2022,8,2,Neah Bay,Emily Bishop,Nick Tolimieri,N,5,2,,,,20-30m,COVER,CRUCOR,2,,,,,,,,,,,,,,,,,,,,,,,
9764,2022,8,2,Neah Bay,Emily Bishop,Nick Tolimieri,N,5,2,,,,20-30m,COVER,MACPYR_HF,1,,,,,,,,,,,,,,,,,,,,,,,
9765,2022,8,2,Neah Bay,Emily Bishop,Nick Tolimieri,N,5,2,,,,20-30m,COVER,BROWNUN,2,,,,,,,,,,,,,,,,,,,,,,,
9766,2022,8,2,Neah Bay,Emily Bishop,Nick Tolimieri,N,5,3,,,,0-10m,SUBSTRATE,BEDRK,10,,,,,,,,,,,,,,,,,,,,,,,
9767,2022,8,2,Neah Bay,Emily Bishop,Nick Tolimieri,N,5,3,,,,10-20m,SUBSTRATE,BEDRK,8,,,,,,,,,,,,,,,,,,,,,,,
9768,2022,8,2,Neah Bay,Emily Bishop,Nick Tolimieri,N,5,3,,,,10-20m,SUBSTRATE,COB,2,,,,,,,,,,,,,,,,,,,,,,,
9769,2022,8,2,Neah Bay,Emily Bishop,Nick Tolimieri,N,5,3,,,,20-30m,SUBSTRATE,COB,1,,,,,,,,,,,,,,,,,,,,,,,
9770,2022,8,2,Neah Bay,Emily Bishop,Nick Tolimieri,N,5,3,,,,20-30m,SUBSTRATE,BEDRK,9,,,,,,,,,,,,,,,,,,,,,,,
9771,2022,8,2,Neah Bay,Emily Bishop,Nick Tolimieri,N,5,3,,,,0-10m,RELIEF,0-10cm,4,,,,,,,,,,,,,,,,,,,,,,,
9772,2022,8,2,Neah Bay,Emily Bishop,Nick Tolimieri,N,5,3,,,,0-10m,RELIEF,10cm-1m,6,,,,,,,,,,,,,,,,,,,,,,,
9773,2022,8,2,Neah Bay,Emily Bishop,Nick Tolimieri,N,5,3,,,,10-20m,RELIEF,10cm-1m,5,,,,,,,,,,,,,,,,,,,,,,,
9774,2022,8,2,Neah Bay,Emily Bishop,Nick Tolimieri,N,5,3,,,,10-20m,RELIEF,0-10cm,5,,,,,,,,,,,,,,,,,,,,,,,
9775,2022,8,2,Neah Bay,Emily Bishop,Nick Tolimieri,N,5,3,,,,20-30m,RELIEF,0-10cm,7,,,,,,,,,,,,,,,,,,,,,,,
9776,2022,8,2,Neah Bay,Emily Bishop,Nick Tolimieri,N,5,3,,,,20-30m,RELIEF,10cm-1m,3,,,,,,,,,,,,,,,,,,,,,,,
9777,2022,8,2,Neah Bay,Emily Bishop,Nick Tolimieri,N,5,3,,,,0-10m,COVER,BRANCH,1,,,,,,,,,,,,,,,,,,,,,,,
9778,2022,8,2,Neah Bay,Emily Bishop,Nick Tolimieri,N,5,3,,,,0-10m,COVER,LEAFYRED,2,,,,,,,,,,,,,,,,,,,,,,,
9779,2022,8,2,Neah Bay,Emily Bishop,Nick Tolimieri,N,5,3,,,,0-10m,COVER,CRUCOR,1,,,,,,,,,,,,,,,,,,,,,,,
9780,2022,8,2,Neah Bay,Emily Bishop,Nick Tolimieri,N,5,3,,,,0-10m,COVER,MACPYR_HF,1,,,,,,,,,,,,,,,,,,,,,,,
9781,2022,8,2,Neah Bay,Emily Bishop,Nick Tolimieri,N,5,3,,,,0-10m,COVER,BROWNUN,5,,,,,,,,,,,,,,,,,,,,,,,
9782,2022,8,2,Neah Bay,Emily Bishop,Nick Tolimieri,N,5,3,,,,10-20m,COVER,BROWNUN,5,,,,,,,,,,,,,,,,,,,,,,,
9783,2022,8,2,Neah Bay,Emily Bishop,Nick Tolimieri,N,5,3,,,,10-20m,COVER,PTERO,1,,,,,,,,,,,,,,,,,,,,,,,
9784,2022,8,2,Neah Bay,Emily Bishop,Nick Tolimieri,N,5,3,,,,10-20m,COVER,CRUCOR,1,,,,,,,,,,,,,,,,,,,,,,,
9785,2022,8,2,Neah Bay,Emily Bishop,Nick Tolimieri,N,5,3,,,,10-20m,COVER,LEAFYRED,2,,,,,,,,,,,,,,,,,,,,,,,
9786,2022,8,2,Neah Bay,Emily Bishop,Nick Tolimieri,N,5,3,,,,10-20m,COVER,BRANCH,1,,,,,,,,,,,,,,,,,,,,,,,
9787,2022,8,2,Neah Bay,Emily Bishop,Nick Tolimieri,N,5,3,,,,20-30m,COVER,SAND,1,,,,,,,,,,,,,,,,,,,,,,,
9788,2022,8,2,Neah Bay,Emily Bishop,Nick Tolimieri,N,5,3,,,,20-30m,COVER,LEAFYRED,4,,,,,,,,,,,,,,,,,,,,,,,
9789,2022,8,2,Neah Bay,Emily Bishop,Nick Tolimieri,N,5,3,,,,20-30m,COVER,ARTCOR,3,,,,,,,,,,,,,,,,,,,,,,,
9790,2022,8,2,Neah Bay,Emily Bishop,Nick Tolimieri,N,5,3,,,,20-30m,COVER,BROWNUN,2,,,,,,,,,,,,,,,,,,,,,,,
9791,2022,8,2,Neah Bay,Greg Williams,Genoa Sullaway,N,10,1,,,31,0-10m,SUBSTRATE,BEDRK,9,,,,,,,,,,,,,,,,,,,,,,,
9792,2022,8,2,Neah Bay,Greg Williams,Genoa Sullaway,N,10,1,,,31,0-10m,SUBSTRATE,COB,1,,,,,,,,,,,,,,,,,,,,,,,
9793,2022,8,2,Neah Bay,Greg Williams,Genoa Sullaway,N,10,1,,,31,10-20m,SUBSTRATE,BEDRK,10,,,,,,,,,,,,,,,,,,,,,,,
9794,2022,8,2,Neah Bay,Greg Williams,Genoa Sullaway,N,10,1,,,31,20-30m,SUBSTRATE,BEDRK,9,,,,,,,,,,,,,,,,,,,,,,,
9795,2022,8,2,Neah Bay,Greg Williams,Genoa Sullaway,N,10,1,,,31,20-30m,SUBSTRATE,SAND,1,,,,,,,,,,,,,,,,,,,,,,,
9796,2022,8,2,Neah Bay,Greg Williams,Genoa Sullaway,N,10,1,,,31,0-10m,RELIEF,0-10cm,8,,,,,,,,,,,,,,,,,,,,,,,
9797,2022,8,2,Neah Bay,Greg Williams,Genoa Sullaway,N,10,1,,,31,0-10m,RELIEF,10cm-1m,2,,,,,,,,,,,,,,,,,,,,,,,
9798,2022,8,2,Neah Bay,Greg Williams,Genoa Sullaway,N,10,1,,,31,10-20m,RELIEF,10cm-1m,3,,,,,,,,,,,,,,,,,,,,,,,
9799,2022,8,2,Neah Bay,Greg Williams,Genoa Sullaway,N,10,1,,,31,10-20m,RELIEF,0-10cm,7,,,,,,,,,,,,,,,,,,,,,,,
9800,2022,8,2,Neah Bay,Greg Williams,Genoa Sullaway,N,10,1,,,31,20-30m,RELIEF,0-10cm,8,,,,,,,,,,,,,,,,,,,,,,,
9801,2022,8,2,Neah Bay,Greg Williams,Genoa Sullaway,N,10,1,,,31,20-30m,RELIEF,10cm-1m,2,,,,,,,,,,,,,,,,,,,,,,,
9802,2022,8,2,Neah Bay,Greg Williams,Genoa Sullaway,N,10,1,,,31,0-10m,COVER,BRANCH,4,,,,,,,,,,,,,,,,,,,,,,,
9803,2022,8,2,Neah Bay,Greg Williams,Genoa Sullaway,N,10,1,,,31,0-10m,COVER,LACY,1,,,,,,,,,,,,,,,,,,,,,,,
9804,2022,8,2,Neah Bay,Greg Williams,Genoa Sullaway,N,10,1,,,31,0-10m,COVER,CRUCOR,5,,,,,,,,,,,,,,,,,,,,,,,
9805,2022,8,2,Neah Bay,Greg Williams,Genoa Sullaway,N,10,1,,,31,10-20m,COVER,CRUCOR,4,,,,,,,,,,,,,,,,,,,,,,,
9806,2022,8,2,Neah Bay,Greg Williams,Genoa Sullaway,N,10,1,,,31,10-20m,COVER,ARTCOR,1,,,,,,,,,,,,,,,,,,,,,,,
9807,2022,8,2,Neah Bay,Greg Williams,Genoa Sullaway,N,10,1,,,31,10-20m,COVER,BROWNUN,1,,,,,,,,,,,,,,,,,,,,,,,
9808,2022,8,2,Neah Bay,Greg Williams,Genoa Sullaway,N,10,1,,,31,10-20m,COVER,LACY,1,,,,,,,,,,,,,,,,,,,,,,,
9809,2022,8,2,Neah Bay,Greg Williams,Genoa Sullaway,N,10,1,,,31,10-20m,COVER,BRANCH,3,,,,,,,,,,,,,,,,,,,,,,,
9810,2022,8,2,Neah Bay,Greg Williams,Genoa Sullaway,N,10,1,,,31,20-30m,COVER,BRANCH,4,,,,,,,,,,,,,,,,,,,,,,,
9811,2022,8,2,Neah Bay,Greg Williams,Genoa Sullaway,N,10,1,,,31,20-30m,COVER,SHELL,1,,,,,,,,,,,,,,,,,,,,,,,
9812,2022,8,2,Neah Bay,Greg Williams,Genoa Sullaway,N,10,1,,,31,20-30m,COVER,CRUCOR,4,,,,,,,,,,,,,,,,,,,,,,,
9813,2022,8,2,Neah Bay,Greg Williams,Genoa Sullaway,N,10,1,,,31,20-30m,COVER,BROWNUN,1,,,,,,,,,,,,,,,,,,,,,,,
9814,2022,8,2,Neah Bay,Greg Williams,Genoa Sullaway,N,10,2,,,30,0-10m,SUBSTRATE,BEDRK,9,,,,,,,,,,,,,,,,,,,,,,,
9815,2022,8,2,Neah Bay,Greg Williams,Genoa Sullaway,N,10,2,,,30,0-10m,SUBSTRATE,COB,1,,,,,,,,,,,,,,,,,,,,,,,
9816,2022,8,2,Neah Bay,Greg Williams,Genoa Sullaway,N,10,2,,,30,10-20m,SUBSTRATE,SAND,2,,,,,,,,,,,,,,,,,,,,,,,
9817,2022,8,2,Neah Bay,Greg Williams,Genoa Sullaway,N,10,2,,,30,10-20m,SUBSTRATE,BEDRK,8,,,,,,,,,,,,,,,,,,,,,,,
9818,2022,8,2,Neah Bay,Greg Williams,Genoa Sullaway,N,10,2,,,30,20-30m,SUBSTRATE,BEDRK,10,,,,,,,,,,,,,,,,,,,,,,,
9819,2022,8,2,Neah Bay,Greg Williams,Genoa Sullaway,N,10,2,,,30,0-10m,RELIEF,0-10cm,6,,,,,,,,,,,,,,,,,,,,,,,
9820,2022,8,2,Neah Bay,Greg Williams,Genoa Sullaway,N,10,2,,,30,0-10m,RELIEF,10cm-1m,4,,,,,,,,,,,,,,,,,,,,,,,
9821,2022,8,2,Neah Bay,Greg Williams,Genoa Sullaway,N,10,2,,,30,10-20m,RELIEF,10cm-1m,2,,,,,,,,,,,,,,,,,,,,,,,
9822,2022,8,2,Neah Bay,Greg Williams,Genoa Sullaway,N,10,2,,,30,10-20m,RELIEF,0-10cm,8,,,,,,,,,,,,,,,,,,,,,,,
9823,2022,8,2,Neah Bay,Greg Williams,Genoa Sullaway,N,10,2,,,30,20-30m,RELIEF,0-10cm,8,,,,,,,,,,,,,,,,,,,,,,,
9824,2022,8,2,Neah Bay,Greg Williams,Genoa Sullaway,N,10,2,,,30,20-30m,RELIEF,10cm-1m,2,,,,,,,,,,,,,,,,,,,,,,,
9825,2022,8,2,Neah Bay,Greg Williams,Genoa Sullaway,N,10,2,,,30,0-10m,COVER,BRANCH,4,,,,,,,,,,,,,,,,,,,,,,,
9826,2022,8,2,Neah Bay,Greg Williams,Genoa Sullaway,N,10,2,,,30,0-10m,COVER,LEAFYRED,1,,,,,,,,,,,,,,,,,,,,,,,
9827,2022,8,2,Neah Bay,Greg Williams,Genoa Sullaway,N,10,2,,,30,0-10m,COVER,PTERO,1,,,,,,,,,,,,,,,,,,,,,,,
9828,2022,8,2,Neah Bay,Greg Williams,Genoa Sullaway,N,10,2,,,30,0-10m,COVER,CRUCOR,4,,,,,,,,,,,,,,,,,,,,,,,
9829,2022,8,2,Neah Bay,Greg Williams,Genoa Sullaway,N,10,2,,,30,10-20m,COVER,CRUCOR,3,,,,,,,,,,,,,,,,,,,,,,,
9830,2022,8,2,Neah Bay,Greg Williams,Genoa Sullaway,N,10,2,,,30,10-20m,COVER,ARTCOR,1,,,,,,,,,,,,,,,,,,,,,,,
9831,2022,8,2,Neah Bay,Greg Williams,Genoa Sullaway,N,10,2,,,30,10-20m,COVER,LACY,2,,,,,,,,,,,,,,,,,,,,,,,
9832,2022,8,2,Neah Bay,Greg Williams,Genoa Sullaway,N,10,2,,,30,10-20m,COVER,LEAFYRED,1,,,,,,,,,,,,,,,,,,,,,,,
9833,2022,8,2,Neah Bay,Greg Williams,Genoa Sullaway,N,10,2,,,30,10-20m,COVER,SAND,1,,,,,,,,,,,,,,,,,,,,,,,
9834,2022,8,2,Neah Bay,Greg Williams,Genoa Sullaway,N,10,2,,,30,10-20m,COVER,SHELL,1,,,,,,,,,,,,,,,,,,,,,,,
9835,2022,8,2,Neah Bay,Greg Williams,Genoa Sullaway,N,10,2,,,30,10-20m,COVER,BRANCH,1,,,,,,,,,,,,,,,,,,,,,,,
9836,2022,8,2,Neah Bay,Greg Williams,Genoa Sullaway,N,10,2,,,30,20-30m,COVER,BRANCH,3,,,,,,,,,,,,,,,,,,,,,,,
9837,2022,8,2,Neah Bay,Greg Williams,Genoa Sullaway,N,10,2,,,30,20-30m,COVER,LEAFYRED,1,,,,,,,,,,,,,,,,,,,,,,,
9838,2022,8,2,Neah Bay,Greg Williams,Genoa Sullaway,N,10,2,,,30,20-30m,COVER,LACY,1,,,,,,,,,,,,,,,,,,,,,,,
9839,2022,8,2,Neah Bay,Greg Williams,Genoa Sullaway,N,10,2,,,30,20-30m,COVER,CRUCOR,4,,,,,,,,,,,,,,,,,,,,,,,
9840,2022,8,2,Neah Bay,Greg Williams,Genoa Sullaway,N,10,2,,,30,20-30m,COVER,SPONGE,1,,,,,,,,,,,,,,,,,,,,,,,
9841,2023,7,28,Destruction Island,Greg Williams,Steve Lonhart,S,5,1,220,,15,0-10m,SUBSTRATE,BEDRK,10,,,,,,,,,,,,,,,,,,,,,,,
9842,2023,7,28,Destruction Island,Greg Williams,Steve Lonhart,S,5,1,220,,15,10-20m,SUBSTRATE,BEDRK,10,,,,,,,,,,,,,,,,,,,,,,,
9843,2023,7,28,Destruction Island,Greg Williams,Steve Lonhart,S,5,1,220,,15,20-30m,SUBSTRATE,BEDRK,10,,,,,,,,,,,,,,,,,,,,,,,
9844,2023,7,28,Destruction Island,Greg Williams,Steve Lonhart,S,5,1,220,,15,0-10m,RELIEF,1m-2m,2,,,,,,,,,,,,,,,,,,,,,,,
9845,2023,7,28,Destruction Island,Greg Williams,Steve Lonhart,S,5,1,220,,15,0-10m,RELIEF,>2m,8,,,,,,,,,,,,,,,,,,,,,,,
9846,2023,7,28,Destruction Island,Greg Williams,Steve Lonhart,S,5,1,220,,15,10-20m,RELIEF,1m-2m,2,,,,,,,,,,,,,,,,,,,,,,,
9847,2023,7,28,Destruction Island,Greg Williams,Steve Lonhart,S,5,1,220,,15,10-20m,RELIEF,>2m,8,,,,,,,,,,,,,,,,,,,,,,,
9848,2023,7,28,Destruction Island,Greg Williams,Steve Lonhart,S,5,1,220,,15,20-30m,RELIEF,1m-2m,1,,,,,,,,,,,,,,,,,,,,,,,
9849,2023,7,28,Destruction Island,Greg Williams,Steve Lonhart,S,5,1,220,,15,20-30m,RELIEF,>2m,9,,,,,,,,,,,,,,,,,,,,,,,
9850,2023,7,28,Destruction Island,Greg Williams,Steve Lonhart,S,5,1,220,,15,0-10m,COVER,BRANCH,5,10,,,,,,,,,,,,,,,,,,,,,,
9851,2023,7,28,Destruction Island,Greg Williams,Steve Lonhart,S,5,1,220,,15,0-10m,COVER,LACY,1,,,,,,,,,,,,,,,,,,,,,,,
