Site,Date,Observer,Transect,Quadrat,Quadrat.loc,Depth.ft,Species,Count,Size.cm,Percent.cover,Categorical.abundance,Notes,Transect area (inverts),Transect area (fish),Transect area (stipes),"Echinoderm size (TD, TR, BD, BR; T=Total, B=Basal, D=Diameter, R=Radius, L=length)",,,,,,,,,
Tatoosh Island,8/6/15,NT,1,2,14,21,Sponge,NA,NA,20,NA,,,,,,,,,,,,,,
Tatoosh Island,8/6/15,NT,1,2,14,21,coralline algae,NA,NA,10,NA,,,,,,,,,,,,,,
Tatoosh Island,8/6/15,NT,1,2,14,21,Coralline encrusting,NA,NA,40,NA,,,,,,,,,,,,,,
Tatoosh Island,8/6/15,NT,1,2,14,21,orange cup coral,19,NA,NA,NA,,,,,,,,,,,,,,
Tatoosh Island,8/6/15,NT,1,2,14,21,hermit crab,1,NA,NA,NA,,,,,,,,,,,,,,
Tatoosh Island,8/6/15,NT,1,1,7,20,Bacterial mat,NA,NA,60,NA,Originally rock with muck,,,,,,,,,,,,,
Tatoosh Island,8/6/15,NT,1,1,7,20,Foliose red algae,NA,NA,20,NA,,,,,,,,,,,,,,
Tatoosh Island,8/6/15,NT,1,1,7,20,Coralline encrusting,NA,NA,20,NA,,,,,,,,,,,,,,
Tatoosh Island,8/6/15,NT,1,1,7,20,Bryozoan,2,NA,NA,NA,,,,,,,,,,,,,,
Tatoosh Island,8/6/15,NT,1,1,7,20,feather duster worm,1,NA,NA,NA,,,,,,,,,,,,,,
Tatoosh Island,8/6/15,NT,1,1,7,20,Acmaea mitra,1,NA,NA,NA,,,,,,,,,,,,,,
Tatoosh Island,8/6/15,NT,1,1,7,20,Amphissa,2,1,NA,NA,,,,,,,,,,,,,,
Tatoosh Island,8/6/15,NT,1,1,7,20,tegula,6,0.5,NA,NA,,,,,,,,,,,,,,
Tatoosh Island,8/6/15,NT,1,1,7,20,tegula,2,0.2,NA,NA,,,,,,,,,,,,,,
Tatoosh Island,8/6/15,NT,1,1,7,20,Calliostoma,3,1,NA,NA,,,,,,,,,,,,,,
Tatoosh Island,8/6/15,NT,1,1,7,20,Chiton,2,1,NA,NA,,,,,,,,,,,,,,
Tatoosh Island,8/6/15,NT,1,1,7,20,Chiton,1,3,NA,NA,,,,,,,,,,,,,,
Tatoosh Island,8/6/15,NT,1,1,7,20,Chiton,2,2,NA,NA,,,,,,,,,,,,,,
Tatoosh Island,8/6/15,NT,1,1,7,20,Nucella spp.,1,1,NA,NA,,,,,,,,,,,,,,
Tatoosh Island,8/6/15,NT,1,1,7,20,Henricia leviuscula,1,5,NA,NA,,,,,,,,,,,,,,
Tatoosh Island,8/6/15,NT,1,1,7,20,Ceratostoma,1,4,NA,NA,,,,,,,,,,,,,,
Tatoosh Island,8/6/15,NT,2,4,28,26,Rock,NA,NA,50,NA,,,,,,,,,,,,,,
Tatoosh Island,8/6/15,NT,2,4,28,26,Coralline encrusting,NA,NA,20,NA,,,,,,,,,,,,,,
Tatoosh Island,8/6/15,NT,2,4,28,26,Brown Algae,NA,NA,30,NA,,,,,,,,,,,,,,
Tatoosh Island,8/6/15,NT,2,4,28,26,orange cup coral,2,NA,NA,NA,,,,,,,,,,,,,,
Tatoosh Island,8/6/15,NT,2,4,28,26,Acmaea mitra,1,NA,NA,NA,,,,,,,,,,,,,,
Tatoosh Island,8/6/15,NT,2,4,28,26,Calliostoma,3,2,NA,NA,,,,,,,,,,,,,,
Tatoosh Island,8/6/15,NT,2,4,28,26,Chiton,2,1,NA,NA,,,,,,,,,,,,,,
Tatoosh Island,8/6/15,NT,2,4,28,26,Bittium,1,1,NA,NA,,,,,,,,,,,,,,
Tatoosh Island,8/6/15,NT,2,3,21,24,Leptasterias hexactis,1,3,NA,NA,,,,,,,,,,,,,,
Tatoosh Island,8/6/15,NT,2,3,21,24,Leptasterias hexactis,1,1,NA,NA,,,,,,,,,,,,,,
Tatoosh Island,8/6/15,NT,2,3,21,24,Coralline upright,NA,NA,20,NA,,,,,,,,,,,,,,
Tatoosh Island,8/6/15,NT,2,3,21,24,Rock,NA,NA,40,NA,,,,,,,,,,,,,,
Tatoosh Island,8/6/15,NT,2,3,21,24,Foliose red algae,NA,NA,20,NA,,,,,,,,,,,,,,
Tatoosh Island,8/6/15,NT,2,3,21,24,Pterygophora californica,NA,NA,10,NA,,,,,,,,,,,,,,
Tatoosh Island,8/6/15,NT,2,3,21,24,Costaria costata,NA,NA,10,NA,,,,,,,,,,,,,,
Tatoosh Island,8/6/15,NT,2,3,21,24,Tegula,1,1,NA,NA,,,,,,,,,,,,,,
Tatoosh Island,8/6/15,NT,2,3,21,24,hermit crab,2,1,NA,NA,,,,,,,,,,,,,,
Tatoosh Island,8/6/15,NT,2,3,21,24,hermit crab,1,1,NA,NA,,,,,,,,,,,,,,
Tatoosh Island,8/6/15,NT,2,3,21,24,Calliostoma,1,1,NA,NA,,,,,,,,,,,,,,
Tatoosh Island,8/6/15,NT,2,3,21,24,Chiton,2,1,NA,NA,,,,,,,,,,,,,,
Tatoosh Island,8/6/15,NT,2,3,21,24,Cancer oregonensis,1,3,NA,NA,,,,,,,,,,,,,,
Tatoosh Island,8/6/15,NT,2,3,21,24,green urchin,1,1,NA,NA,,,,,,,,,,,,,,
Tatoosh Island,8/6/15,NT,2,4,28,26,green urchin,1,1,NA,NA,,,,,,,,,,,,,,
Tatoosh Island,8/6/15,NT,2,2,14,21,Shell hash,NA,NA,20,NA,,,,,,,,,,,,,,
Tatoosh Island,8/6/15,NT,2,2,14,21,Rock,NA,NA,20,NA,,,,,,,,,,,,,,
Tatoosh Island,8/6/15,NT,2,2,14,21,Foliose red algae,NA,NA,10,NA,,,,,,,,,,,,,,
Tatoosh Island,8/6/15,NT,2,2,14,21,Coralline encrusting,NA,NA,50,NA,,,,,,,,,,,,,,
Tatoosh Island,8/6/15,NT,2,2,14,21,orange cup coral,3,NA,NA,NA,,,,,,,,,,,,,,
Tatoosh Island,8/6/15,NT,2,2,14,21,tegula,6,1,NA,NA,,,,,,,,,,,,,,
Tatoosh Island,8/6/15,NT,2,2,14,21,Calliostoma,2,1,NA,NA,,,,,,,,,,,,,,
Tatoosh Island,8/6/15,NT,2,2,14,21,Calliostoma,1,2,NA,NA,,,,,,,,,,,,,,
Tatoosh Island,8/6/15,NT,2,2,14,21,Alia,2,NA,NA,NA,,,,,,,,,,,,,,
Tatoosh Island,8/6/15,NT,2,1,7,20,Shell hash,NA,NA,30,NA,,,,,,,,,,,,,,
Tatoosh Island,8/6/15,NT,2,1,7,20,Rock,NA,NA,10,NA,,,,,,,,,,,,,,
Tatoosh Island,8/6/15,NT,2,1,7,20,Foliose red algae,NA,NA,20,NA,,,,,,,,,,,,,,
Tatoosh Island,8/6/15,NT,2,1,7,20,Coralline encrusting,NA,NA,20,NA,,,,,,,,,,,,,,
Tatoosh Island,8/6/15,NT,2,1,7,20,coralline algae,NA,NA,20,NA,,,,,,,,,,,,,,
Tatoosh Island,8/6/15,NT,2,1,7,20,orange cup coral,1,NA,NA,NA,,,,,,,,,,,,,,
Tatoosh Island,8/6/15,NT,2,1,7,20,Dermasterias,10,NA,NA,NA,,,,,,,,,,,,,,
Tatoosh Island,8/6/15,NT,2,1,7,20,Amphissa,1,2,NA,NA,,,,,,,,,,,,,,
Tatoosh Island,8/6/15,NT,2,1,7,20,Calliostoma,3,2,NA,NA,,,,,,,,,,,,,,
Teahwhit Head,8/3/15,NT,1,NA,NA,15,Kelp greenling,1,30,NA,NA,,,60,,,,,,,,,,,
Teahwhit Head,8/3/15,NT,1,1,5,15,Foliose red algae,NA,NA,25,NA,,,,,,,,,,,,,,
Teahwhit Head,8/3/15,NT,1,1,5,15,coralline algae,NA,NA,25,NA,,,,,,,,,,,,,,
Teahwhit Head,8/3/15,NT,1,1,5,15,Foliose red algae,NA,NA,5,NA,,,,,,,,,,,,,,
Teahwhit Head,8/3/15,NT,1,1,5,15,Sponge,NA,NA,10,NA,,,,,,,,,,,,,,
Teahwhit Head,8/3/15,NT,1,2,8,15,Foliose red algae,NA,NA,30,NA,,,,,,,,,,,,,,
Teahwhit Head,8/3/15,NT,1,3,16,15,Foliose red algae,NA,NA,15,NA,,,,,,,,,,,,,,
Teahwhit Head,8/3/15,NT,1,4,23,17,Foliose red algae,NA,NA,10,NA,,,,,,,,,,,,,,
Teahwhit Head,8/3/15,NT,1,2,8,15,coralline algae,NA,NA,10,NA,,,,,,,,,,,,,,
Teahwhit Head,8/3/15,NT,1,3,16,15,coralline algae,NA,NA,25,NA,,,,,,,,,,,,,,
Teahwhit Head,8/3/15,NT,1,4,23,17,coralline algae,NA,NA,30,NA,,,,,,,,,,,,,,
Teahwhit Head,8/3/15,NT,1,2,8,15,Foliose red algae,NA,NA,20,NA,,,,,,,,,,,,,,
Teahwhit Head,8/3/15,NT,1,3,16,15,Foliose red algae,NA,NA,15,NA,,,,,,,,,,,,,,
Teahwhit Head,8/3/15,NT,1,3,16,15,Foliose red algae,NA,NA,10,NA,,,,,,,,,,,,,,
Teahwhit Head,8/3/15,NT,1,4,23,17,Laminaria,4,NA,NA,NA,,,,30,,,,,,,,,,
Teahwhit Head,8/3/15,NT,1,1,5,15,Henricia leviuscula,1,NA,NA,NA,,,,,,,,,,,,,,
Teahwhit Head,8/3/15,NT,1,1,5,15,Cucumaria,1,NA,NA,NA,,,,,,,,,,,,,,
Teahwhit Head,8/3/15,NT,1,2,8,15,Styela,1,NA,NA,NA,,,,,,,,,,,,,,
Teahwhit Head,8/3/15,NT,1,2,8,15,Amphissa,2,NA,NA,NA,,,,,,,,,,,,,,
Teahwhit Head,8/3/15,NT,1,3,16,15,NA,NA,NA,NA,NA,,,,,,,,,,,,,,
Teahwhit Head,8/3/15,NT,1,4,23,17,Cucumaria,1,NA,NA,NA,,,,,,,,,,,,,,
Teahwhit Head,8/3/15,NT,1,4,23,17,Styela,1,NA,NA,NA,,,,,,,,,,,,,,
Teahwhit Head,8/3/15,NT,1,NA,NA,NA,Saccharina dentigera stipes,12,NA,NA,NA,,,,30,,,,,,,,,,
Teahwhit Head,8/3/15,NT,1,NA,NA,NA,Laminaria groenlandica,1,NA,NA,NA,,,,30,,,,,,,,,,
Teahwhit Head,8/3/15,NT,1,NA,NA,NA,Nereocystis luetkeana stipes,3,NA,NA,NA,,,,30,,,,,,,,,,
Teahwhit Head,8/3/15,NT,1,NA,NA,NA,Pterygophora californica stipes,5,NA,NA,NA,,,,30,,,,,,,,,,
Teahwhit Head,8/3/15,NT,2,NA,NA,NA,Pterygophora californica stipes,11,NA,NA,NA,,,,30,,,,,,,,,,
Teahwhit Head,8/3/15,NT,2,NA,NA,NA,Laminaria setchellii,12,NA,NA,NA,,,,30,,,,,,,,,,
Teahwhit Head,8/3/15,NT,2,NA,NA,NA,Laminaria groenlandica,1,NA,NA,NA,,,,30,,,,,,,,,,
Teahwhit Head,8/3/15,NT,2,NA,NA,NA,Nereocystis luetkeana,2,NA,NA,NA,,,,30,,,,,,,,,,
Teahwhit Head,8/3/15,NT,2,1,NA,16,Foliose red algae,NA,NA,80,NA,,,,,,,,,,,,,,
Teahwhit Head,8/3/15,NT,2,2,NA,16,Foliose red algae,NA,NA,25,NA,,,,,,,,,,,,,,
Teahwhit Head,8/3/15,NT,2,3,NA,15,Foliose red algae,NA,NA,40,NA,,,,,,,,,,,,,,
Teahwhit Head,8/3/15,NT,2,4,NA,15,Foliose red algae,NA,NA,50,NA,,,,,,,,,,,,,,
Teahwhit Head,8/3/15,NT,2,2,NA,16,Sponge,NA,NA,10,NA,,,,,,,,,,,,,,
Teahwhit Head,8/3/15,NT,2,4,NA,15,Sponge,NA,NA,10,NA,,,,,,,,,,,,,,
Teahwhit Head,8/3/15,NT,2,4,NA,15,Sponge,NA,NA,10,NA,,,,,,,,,,,,,,
Teahwhit Head,8/3/15,NT,2,3,NA,15,Foliose red algae,NA,NA,20,NA,,,,,,,,,,,,,,
Teahwhit Head,8/3/15,NT,2,1,NA,16,coralline algae,NA,NA,10,NA,,,,,,,,,,,,,,
Teahwhit Head,8/3/15,NT,2,2,NA,16,coralline algae,NA,NA,25,NA,,,,,,,,,,,,,,
Teahwhit Head,8/3/15,NT,2,3,NA,15,coralline algae,NA,NA,20,NA,,,,,,,,,,,,,,
Teahwhit Head,8/3/15,NT,2,2,NA,16,Metandrocarpa,1,NA,NA,NA,,,,,,,,,,,,,,
Teahwhit Head,8/3/15,NT,2,4,NA,15,Metandrocarpa,2,NA,NA,NA,,,,,,,,,,,,,,
Teahwhit Head,8/3/15,NT,2,4,NA,15,tube worm,3,NA,NA,NA,,,,,,,,,,,,,,
Teahwhit Head,8/3/15,NT,2,3,NA,15,Henricia leviuscula,1,NA,NA,NA,,,,,,,,,,,,,,
Teahwhit Head,8/3/15,NT,2,4,NA,15,Henricia leviuscula,1,NA,NA,NA,,,,,,,,,,,,,,
Teahwhit Head,8/3/15,NT,2,3,NA,15,Triophe catalinidae,1,NA,NA,NA,,,,,,,,,,,,,,
Teahwhit Head,8/3/15,NT,2,3,NA,15,Cancer oregonensis,1,NA,NA,NA,,,,,,,,,,,,,,
Teahwhit Head,8/3/15,NT,2,1,NA,16,Calliostoma,1,NA,NA,NA,,,,,,,,,,,,,,
Teahwhit Head,8/3/15,NT,1,2,NA,16,Calliostoma,2,NA,NA,NA,,,,,,,,,,,,,,
Anderson Point,8/6/15,OS,1,NA,NA,NA,Rock scallop,1,7,NA,NA,,30,,,,,,,,,,,,
Anderson Point,8/6/15,OS,1,NA,NA,NA,Rock scallop,1,6,NA,NA,,30,,,,,,,,,,,,
Anderson Point,8/6/15,OS,1,NA,NA,NA,Mesocentrotus purpuratus,1,7,NA,NA,,30,,,,,,,,,,,,
Anderson Point,8/6/15,OS,1,NA,NA,NA,Cucumaria,12,NA,NA,NA,,30,,,,,,,,,,,,
Anderson Point,8/6/15,OS,1,NA,NA,NA,Styela,5,NA,NA,NA,,30,,,,,,,,,,,,
Anderson Point,8/6/15,OS,1,NA,NA,NA,Dermasterias,1,9,NA,NA,,30,,,,,,,,,,,,
Anderson Point,8/6/15,OS,1,NA,NA,NA,Scyra acutifrons,2,3,NA,NA,,30,,,,,,,,,,,,
Anderson Point,8/6/15,OS,2,NA,NA,NA,Cucumaria,4,NA,NA,NA,radius,30,,,,,,,,,,,,
Anderson Point,8/6/15,OS,2,NA,NA,NA,Styela,8,NA,NA,NA,,30,,,,,,,,,,,,
Anderson Point,8/6/15,OS,2,NA,NA,NA,Dermasterias,1,9,NA,NA,,30,,,,,,,,,,,,
Anderson Point,8/6/15,OS,2,NA,NA,NA,Dermasterias,1,10,NA,NA,,30,,,,,,,,,,,,
Anderson Point,8/6/15,OS,2,NA,NA,NA,Dermasterias,1,11,NA,NA,,30,,,,,,,,,,,,
Anderson Point,8/6/15,OS,2,NA,NA,NA,Henricia leviuscula,2,4,NA,NA,,30,,,,,,,,,,,,
Anderson Point,8/6/15,OS,2,NA,NA,NA,Urticina crassicornis,1,12,NA,NA,,30,,,,,,,,,,,,
Anderson Point,8/6/15,OS,1,1,28,20,Foliose red algae,NA,NA,75,NA,predominantly Cryptopleura,,,,,,,,,,,,,
Anderson Point,8/6/15,OS,1,1,28,20,Coralline encrusting,NA,NA,10,NA,,,,,,,,,,,,,,
Anderson Point,8/6/15,OS,1,1,28,20,Rock,NA,NA,5,NA,,,,,,,,,,,,,,
Anderson Point,8/6/15,OS,1,1,28,20,colonial tunicate,NA,NA,10,NA,white stuff,,,,,,,,,,,,,
Anderson Point,8/6/15,OS,2,1,28,20,Chiton,3,2,NA,NA,Mopalia sp.,,,,,,,,,,,,,
Anderson Point,8/6/15,OS,2,1,28,20,Chiton,1,5,NA,NA,Mopalia sp.,,,,,,,,,,,,,
Anderson Point,8/6/15,OS,2,1,28,20,Calliostoma,14,1,NA,NA,,,,,,,,,,,,,,
Anderson Point,8/6/15,OS,2,1,28,20,hermit crab,2,1,NA,NA,,,,,,,,,,,,,,
Anderson Point,8/6/15,OS,2,1,28,20,calcareous tube worm,3,NA,NA,NA,,,,,,,,,,,,,,
Anderson Point,8/6/15,OS,2,2,21,20,Calliostoma,2,1,NA,NA,,,,,,,,,,,,,,
Anderson Point,8/6/15,OS,2,2,21,20,Ocenebra lurida,3,1,NA,NA,,,,,,,,,,,,,,
Anderson Point,8/6/15,OS,2,2,21,20,Seastar,2,1,NA,NA,,,,,,,,,,,,,,
Anderson Point,8/6/15,OS,1,2,21,21,Foliose red algae,NA,NA,60,NA,Erythrophylum and Cryptopleura,,,,,,,,,,,,,
Anderson Point,8/6/15,OS,1,2,21,21,lightbulb tunicate,NA,NA,10,NA,,,,,,,,,,,,,,
Anderson Point,8/6/15,OS,1,2,21,21,Bryozoan,NA,NA,20,NA,,,,,,,,,,,,,,
Anderson Point,8/6/15,OS,1,2,21,21,Shell hash,NA,NA,5,NA,,,,,,,,,,,,,,
Anderson Point,8/6/15,OS,1,3,14,15,Pleurophycus gardneri,NA,NA,10,NA,,,,,,,,,,,,,,
Anderson Point,8/6/15,OS,1,3,14,15,Pterygophora californica,NA,NA,10,NA,,,,,,,,,,,,,,
Anderson Point,8/6/15,OS,1,3,14,15,Foliose red algae,NA,NA,70,NA,Erythrophylum and Cryptopleura,,,,,,,,,,,,,
Anderson Point,8/6/15,OS,1,3,14,15,lightbulb tunicate,NA,NA,5,NA,,,,,,,,,,,,,,
Anderson Point,8/6/15,OS,1,3,14,15,Bryozoan,NA,NA,5,NA,,,,,,,,,,,,,,
Anderson Point,8/6/15,OS,2,3,14,20,Cucumaria,1,5,NA,NA,,,,,,,,,,,,,,
Anderson Point,8/6/15,OS,2,3,14,20,Decorator crab,1,0.5,NA,NA,,,,,,,,,,,,,,
Anderson Point,8/6/15,OS,1,4,7,10,Foliose red algae,NA,NA,95,NA,Cryptopleura,,,,,,,,,,,,,
Anderson Point,8/6/15,OS,1,4,7,10,colonial tunicate,NA,NA,5,NA,,,,,,,,,,,,,,
Anderson Point,8/6/15,OS,2,4,7,22,Eupentacta,1,6,NA,NA,,,,,,,,,,,,,,
Anderson Point,8/6/15,OS,2,4,7,22,Styela,1,NA,NA,NA,,,,,,,,,,,,,,
Anderson Point,8/6/15,OS,2,4,7,22,orange cup coral,13,1,NA,NA,,,,,,,,,,,,,,
Anderson Point,8/6/15,OS,2,4,7,22,Seastar,1,0.5,NA,NA,,,,,,,,,,,,,,
Anderson Point,8/6/15,OS,2,4,7,22,jingle shell,1,2,NA,NA,,,,,,,,,,,,,,
Anderson Point,8/6/15,OS,2,1,28,20,Foliose red algae,NA,NA,70,NA,"Cryptopleura, Chondrocanthus, Erythtrophylum",,,,,,,,,,,,,
Anderson Point,8/6/15,OS,2,1,28,20,Coralline encrusting,NA,NA,10,NA,,,,,,,,,,,,,,
Anderson Point,8/6/15,OS,2,1,28,20,Sponge,NA,NA,5,NA,,,,,,,,,,,,,,
Anderson Point,8/6/15,OS,2,1,28,20,Shell hash,NA,NA,5,NA,,,,,,,,,,,,,,
Anderson Point,8/6/15,OS,2,1,28,20,Bryozoan,NA,NA,5,NA,,,,,,,,,,,,,,
Anderson Point,8/6/15,OS,2,2,21,20,Foliose red algae,NA,NA,75,NA,,,,,,,,,,,,,,
Anderson Point,8/6/15,OS,2,2,21,20,Pleurophycus gardneri,NA,NA,10,NA,,,,,,,,,,,,,,
Anderson Point,8/6/15,OS,2,2,21,20,Sponge,NA,NA,5,NA,,,,,,,,,,,,,,
Anderson Point,8/6/15,OS,2,2,21,20,Bryozoan,NA,NA,10,NA,,,,,,,,,,,,,,
Anderson Point,8/6/15,OS,2,3,14,20,Foliose red algae,NA,NA,85,NA,,,,,,,,,,,,,,
Anderson Point,8/6/15,OS,2,3,14,20,Coralline encrusting,NA,NA,5,NA,,,,,,,,,,,,,,
Anderson Point,8/6/15,OS,2,3,14,20,Sponge,NA,NA,5,NA,,,,,,,,,,,,,,
Anderson Point,8/6/15,OS,2,3,14,20,Shell hash,NA,NA,2,NA,,,,,,,,,,,,,,
Anderson Point,8/6/15,OS,2,3,14,20,Bryozoan,NA,NA,3,NA,,,,,,,,,,,,,,
Anderson Point,8/6/15,OS,2,4,7,22,Foliose red algae,NA,NA,55,NA,,,,,,,,,,,,,,
Anderson Point,8/6/15,OS,2,4,7,22,lightbulb tunicate,NA,NA,5,NA,,,,,,,,,,,,,,
Anderson Point,8/6/15,OS,2,4,7,22,Anthopleura xanthogrammica,NA,NA,5,NA,,,,,,,,,,,,,,
Anderson Point,8/6/15,OS,2,4,7,22,Coralline encrusting,NA,NA,10,NA,,,,,,,,,,,,,,
Anderson Point,8/6/15,OS,2,4,7,22,colonial tunicate,NA,NA,10,NA,,,,,,,,,,,,,,
Anderson Point,8/6/15,OS,2,4,7,22,Bryozoan,NA,NA,10,NA,,,,,,,,,,,,,,
Anderson Point,8/6/15,OS,1,2,28,22,orange cup coral,2,1,NA,NA,,,,,,,,,,,,,,
Anderson Point,8/6/15,OS,1,2,28,22,Alia,5,1,NA,NA,,,,,,,,,,,,,,
Anderson Point,8/6/15,OS,1,2,28,22,Ocenebra lurida,1,1,NA,NA,,,,,,,,,,,,,,
Anderson Point,8/6/15,OS,1,2,28,22,Calliostoma,2,1,NA,NA,,,,,,,,,,,,,,
Anderson Point,8/6/15,OS,1,2,21,20,Cancer oregonensis,1,4,NA,NA,,,,,,,,,,,,,,
Anderson Point,8/6/15,OS,1,2,21,20,orange cup coral,25,1,NA,NA,,,,,,,,,,,,,,
Anderson Point,8/6/15,OS,1,2,21,20,Calliostoma,2,1,NA,NA,,,,,,,,,,,,,,
Anderson Point,8/6/15,OS,1,3,14,20,Calliostoma,1,1,NA,NA,,,,,,,,,,,,,,
Anderson Point,8/6/15,OS,1,3,14,20,Scyra acutifrons,1,2,NA,NA,,,,,,,,,,,,,,
Anderson Point,8/6/15,OS,1,4,7,22,Montereina nobilis,1,8,NA,NA,,,,,,,,,,,,,,
Anderson Point,8/6/15,OS,1,4,7,22,Calliostoma,8,1,NA,NA,,,,,,,,,,,,,,
Anderson Point,8/6/15,OS,1,4,7,22,Red Irish Lord,1,10,NA,NA,,,,,,,,,,,,,,
Chibadehl Rocks,8/7/15,OS,1,NA,NA,NA,Urticina crassicornis,1,14,NA,NA,,30,,,,,,,,,,,,
Chibadehl Rocks,8/7/15,OS,1,NA,NA,NA,Henricia leviuscula,3,5,NA,NA,Radius,30,,,,,,,,,,,,
Chibadehl Rocks,8/7/15,OS,1,NA,NA,NA,Fusitriton oregonensis,2,9,NA,NA,,30,,,,,,,,,,,,
Chibadehl Rocks,8/7/15,OS,1,NA,NA,NA,Diodora aspera,1,3,NA,NA,,30,,,,,,,,,,,,
Chibadehl Rocks,8/7/15,OS,1,NA,NA,NA,Diodora aspera,2,4,NA,NA,,30,,,,,,,,,,,,
Chibadehl Rocks,8/7/15,OS,1,NA,NA,NA,Phyllolithodes papillosus,1,2,NA,NA,,30,,,,,,,,,,,,
Chibadehl Rocks,8/7/15,OS,1,NA,NA,NA,Scyra acutifrons,1,3,NA,NA,,30,,,,,,,,,,,,
Chibadehl Rocks,8/7/15,OS,1,NA,NA,NA,Mesocentrotus purpuratus,1,4,NA,NA,,30,,,,,,,,,,,,
Chibadehl Rocks,8/7/15,OS,2,NA,NA,NA,green urchin,4,6,NA,NA,10m transect,10,,,,,,,,,,,,
Chibadehl Rocks,8/7/15,OS,2,NA,NA,NA,Urticina crassicornis,1,20,NA,NA,10m transect,10,,,,,,,,,,,,
Chibadehl Rocks,8/7/15,OS,2,NA,NA,NA,Urticina crassicornis,1,16,NA,NA,10m transect,10,,,,,,,,,,,,
Chibadehl Rocks,8/7/15,OS,2,NA,NA,NA,Urticina crassicornis,1,14,NA,NA,10m transect,10,,,,,,,,,,,,
Chibadehl Rocks,8/7/15,OS,2,NA,NA,NA,Urticina crassicornis,1,12,NA,NA,10m transect,10,,,,,,,,,,,,
Chibadehl Rocks,8/7/15,OS,1,1,28,11,Sponge,NA,NA,5,NA,,,,,,,,,,,,,,
Chibadehl Rocks,8/7/15,OS,1,1,28,11,Bryozoan,NA,NA,5,NA,,,,,,,,,,,,,,
Chibadehl Rocks,8/7/15,OS,1,1,28,11,Pleurophycus gardneri,NA,NA,5,NA,,,,,,,,,,,,,,
Chibadehl Rocks,8/7/15,OS,1,1,28,11,Coralline upright,NA,NA,10,NA,,,,,,,,,,,,,,
Chibadehl Rocks,8/7/15,OS,1,1,28,11,Coralline encrusting,NA,NA,30,NA,,,,,,,,,,,,,,
Chibadehl Rocks,8/7/15,OS,1,1,28,11,Foliose red algae,NA,NA,30,NA,,,,,,,,,,,,,,
Chibadehl Rocks,8/7/15,OS,1,1,28,11,Phyllospadix,NA,NA,15,NA,,,,,,,,,,,,,,
Chibadehl Rocks,8/7/15,OS,1,1,28,11,Tonicella lineata,1,3,NA,NA,,,,,,,,,,,,,,
Chibadehl Rocks,8/7/15,OS,1,1,28,11,Nucella spp.,2,1.5,NA,NA,,,,,,,,,,,,,,
Chibadehl Rocks,8/7/15,OS,1,1,28,11,Calliostoma,15,1,NA,NA,,,,,,,,,,,,,,
Chibadehl Rocks,8/7/15,OS,1,2,21,14,Sponge,NA,NA,5,NA,,,,,,,,,,,,,,
Chibadehl Rocks,8/7/15,OS,1,2,21,14,Coralline upright,NA,NA,5,NA,,,,,,,,,,,,,,
Chibadehl Rocks,8/7/15,OS,1,2,21,14,Coralline encrusting,NA,NA,10,NA,,,,,,,,,,,,,,
Chibadehl Rocks,8/7/15,OS,1,2,21,14,Pterygophora californica,NA,NA,20,NA,,,,,,,,,,,,,,
Chibadehl Rocks,8/7/15,OS,1,2,21,14,Macrocystis pyrifera,NA,NA,10,NA,,,,,,,,,,,,,,
Chibadehl Rocks,8/7/15,OS,1,2,21,14,Desmarestia,NA,NA,50,NA,,,,,,,,,,,,,,
Chibadehl Rocks,8/7/15,OS,1,2,21,14,Calliostoma,9,1,NA,NA,,,,,,,,,,,,,,
Chibadehl Rocks,8/7/15,OS,1,2,21,14,Nudibranch,1,3,NA,NA,,,,,,,,,,,,,,
Chibadehl Rocks,8/7/15,OS,1,4,7,12,Diodora aspera,1,4,NA,NA,,,,,,,,,,,,,,
Chibadehl Rocks,8/7/15,OS,1,4,7,12,Seastar,1,1,NA,NA,,,,,,,,,,,,,,
Chibadehl Rocks,8/7/15,OS,1,4,7,12,Cancer oregonensis,1,3,NA,NA,,,,,,,,,,,,,,
Chibadehl Rocks,8/7/15,OS,1,4,7,12,tube worm,8,1.5,NA,NA,,,,,,,,,,,,,,
Chibadehl Rocks,8/7/15,OS,1,3,14,13,hermit crab,4,1,NA,NA,,,,,,,,,,,,,,
Chibadehl Rocks,8/7/15,OS,1,3,14,13,Cancer oregonensis,2,3,NA,NA,,,,,,,,,,,,,,
Chibadehl Rocks,8/7/15,OS,1,3,14,13,Nudibranch,2,1,NA,NA,,,,,,,,,,,,,,
Chibadehl Rocks,8/7/15,OS,1,3,14,13,Diodora aspera,1,3,NA,NA,,,,,,,,,,,,,,
Chibadehl Rocks,8/7/15,OS,1,3,14,13,Amphissa,1,3,NA,NA,,,,,,,,,,,,,,
Chibadehl Rocks,8/7/15,OS,1,3,14,13,Calliostoma,17,1,NA,NA,,,,,,,,,,,,,,
Chibadehl Rocks,8/7/15,OS,1,3,14,13,Rock,NA,NA,10,NA,,,,,,,,,,,,,,
Chibadehl Rocks,8/7/15,OS,1,3,14,13,Mazzaella,NA,NA,10,NA,,,,,,,,,,,,,,
Chibadehl Rocks,8/7/15,OS,1,3,14,13,Osmundea,NA,NA,5,NA,,,,,,,,,,,,,,
Chibadehl Rocks,8/7/15,OS,1,3,14,13,Laminaria,NA,NA,10,NA,,,,,,,,,,,,,,
