"entry.order","YEAR","MONTH","DAY","SITE","OBSERVER","BUDDY","SIDE","ZONE","TRANSECT","HEADING","DEPTH..M.","DEPTH..FT.","SEGMENT","CATEGORY","CLASSCODE","COUNT","Cntrl.a","notes","problems"
12594,2024,7,30,"Neah Bay","Ole Shelton","Steve Lonhart",NA,5,1,NA,NA,17,"0-10m","COVER","BRANCH",5,NA,NA,NA
12595,2024,7,30,"Neah Bay","Ole Shelton","Steve Lonhart",NA,5,1,NA,NA,17,"0-10m","COVER","CRUCOR",1,NA,NA,NA
12596,2024,7,30,"Neah Bay","Ole Shelton","Steve Lonhart",NA,5,1,NA,NA,17,"0-10m","COVER","ARTCOR",1,NA,NA,NA
12597,2024,7,30,"Neah Bay","Ole Shelton","Steve Lonhart",NA,5,1,NA,NA,17,"0-10m","COVER","PTERO",2,NA,NA,NA
12598,2024,7,30,"Neah Bay","Ole Shelton","Steve Lonhart",NA,5,1,NA,NA,17,"10-20m","COVER","SHELL",1,NA,NA,NA
12599,2024,7,30,"Neah Bay","Ole Shelton","Steve Lonhart",NA,5,1,NA,NA,17,"10-20m","COVER","BRANCH",3,NA,NA,NA
12600,2024,7,30,"Neah Bay","Ole Shelton","Steve Lonhart",NA,5,1,NA,NA,17,"10-20m","COVER","NEREO_HF",1,NA,NA,NA
12601,2024,7,30,"Neah Bay","Ole Shelton","Steve Lonhart",NA,5,1,NA,NA,17,"10-20m","COVER","BROWNUN",5,NA,NA,NA
12602,2024,7,30,"Neah Bay","Ole Shelton","Steve Lonhart",NA,5,1,NA,NA,17,"20-30m","COVER","BROWNUN",1,NA,NA,NA
12603,2024,7,30,"Neah Bay","Ole Shelton","Steve Lonhart",NA,5,1,NA,NA,17,"20-30m","COVER","BARROC",1,NA,NA,NA
12604,2024,7,30,"Neah Bay","Ole Shelton","Steve Lonhart",NA,5,1,NA,NA,17,"20-30m","COVER","CRUCOR",4,NA,NA,NA
12605,2024,7,30,"Neah Bay","Ole Shelton","Steve Lonhart",NA,5,1,NA,NA,17,"20-30m","COVER","BRANCH",3,NA,NA,NA
12606,2024,7,30,"Neah Bay","Ole Shelton","Steve Lonhart",NA,5,1,NA,NA,17,"20-30m","COVER","SHELL",1,NA,NA,NA
12607,2024,7,30,"Neah Bay","Ole Shelton","Steve Lonhart",NA,5,2,NA,NA,17,"0-10m","SUBSTRATE","BEDRK",4,NA,NA,NA
12608,2024,7,30,"Neah Bay","Ole Shelton","Steve Lonhart",NA,5,2,NA,NA,17,"0-10m","SUBSTRATE","BOULD",4,NA,NA,NA
12609,2024,7,30,"Neah Bay","Ole Shelton","Steve Lonhart",NA,5,2,NA,NA,17,"0-10m","SUBSTRATE","COB",2,NA,NA,NA
12610,2024,7,30,"Neah Bay","Ole Shelton","Steve Lonhart",NA,5,2,NA,NA,17,"10-20m","SUBSTRATE","BEDRK",6,NA,NA,NA
12611,2024,7,30,"Neah Bay","Ole Shelton","Steve Lonhart",NA,5,2,NA,NA,17,"10-20m","SUBSTRATE","BOULD",3,NA,NA,NA
12612,2024,7,30,"Neah Bay","Ole Shelton","Steve Lonhart",NA,5,2,NA,NA,17,"10-20m","SUBSTRATE","COB",1,NA,NA,NA
12613,2024,7,30,"Neah Bay","Ole Shelton","Steve Lonhart",NA,5,2,NA,NA,17,"20-30m","SUBSTRATE","BEDRK",5,NA,NA,NA
12614,2024,7,30,"Neah Bay","Ole Shelton","Steve Lonhart",NA,5,2,NA,NA,17,"20-30m","SUBSTRATE","BOULD",5,NA,NA,NA
12615,2024,7,30,"Neah Bay","Ole Shelton","Steve Lonhart",NA,5,2,NA,NA,17,"0-10m","RELIEF","0-10cm",5,NA,NA,NA
12616,2024,7,30,"Neah Bay","Ole Shelton","Steve Lonhart",NA,5,2,NA,NA,17,"0-10m","RELIEF","10cm-1m",5,NA,NA,NA
12617,2024,7,30,"Neah Bay","Ole Shelton","Steve Lonhart",NA,5,2,NA,NA,17,"10-20m","RELIEF","10cm-1m",5,NA,NA,NA
12618,2024,7,30,"Neah Bay","Ole Shelton","Steve Lonhart",NA,5,2,NA,NA,17,"10-20m","RELIEF","0-10cm",5,NA,NA,NA
12619,2024,7,30,"Neah Bay","Ole Shelton","Steve Lonhart",NA,5,2,NA,NA,17,"20-30m","RELIEF","0-10cm",3,NA,NA,NA
12620,2024,7,30,"Neah Bay","Ole Shelton","Steve Lonhart",NA,5,2,NA,NA,17,"20-30m","RELIEF","10cm-1m",7,NA,NA,NA
12621,2024,7,30,"Neah Bay","Ole Shelton","Steve Lonhart",NA,5,2,NA,NA,17,"0-10m","COVER","BRANCH",2,NA,NA,NA
12622,2024,7,30,"Neah Bay","Ole Shelton","Steve Lonhart",NA,5,2,NA,NA,17,"0-10m","COVER","LEAFYRED",2,NA,NA,NA
12623,2024,7,30,"Neah Bay","Ole Shelton","Steve Lonhart",NA,5,2,NA,NA,17,"0-10m","COVER","CRUCOR",3,NA,NA,NA
12624,2024,7,30,"Neah Bay","Ole Shelton","Steve Lonhart",NA,5,2,NA,NA,17,"0-10m","COVER","PTERO",1,NA,NA,NA
12625,2024,7,30,"Neah Bay","Ole Shelton","Steve Lonhart",NA,5,2,NA,NA,17,"0-10m","COVER","BROWNUN",2,NA,NA,NA
12626,2024,7,30,"Neah Bay","Ole Shelton","Steve Lonhart",NA,5,2,NA,NA,17,"10-20m","COVER","BROWNUN",2,NA,NA,NA
12627,2024,7,30,"Neah Bay","Ole Shelton","Steve Lonhart",NA,5,2,NA,NA,17,"10-20m","COVER","ARTCOR",1,NA,NA,NA
12628,2024,7,30,"Neah Bay","Ole Shelton","Steve Lonhart",NA,5,2,NA,NA,17,"10-20m","COVER","CRUCOR",3,NA,NA,NA
12629,2024,7,30,"Neah Bay","Ole Shelton","Steve Lonhart",NA,5,2,NA,NA,17,"10-20m","COVER","LEAFYRED",1,NA,NA,NA
12630,2024,7,30,"Neah Bay","Ole Shelton","Steve Lonhart",NA,5,2,NA,NA,17,"10-20m","COVER","BRANCH",2,NA,NA,NA
12631,2024,7,30,"Neah Bay","Ole Shelton","Steve Lonhart",NA,5,2,NA,NA,17,"10-20m","COVER","SAND",1,NA,NA,NA
12632,2024,7,30,"Neah Bay","Ole Shelton","Steve Lonhart",NA,5,2,NA,NA,17,"20-30m","COVER","SAND",1,NA,NA,NA
12633,2024,7,30,"Neah Bay","Ole Shelton","Steve Lonhart",NA,5,2,NA,NA,17,"20-30m","COVER","BRANCH",5,NA,NA,NA
12634,2024,7,30,"Neah Bay","Ole Shelton","Steve Lonhart",NA,5,2,NA,NA,17,"20-30m","COVER","CRUCOR",1,NA,NA,NA
12635,2024,7,30,"Neah Bay","Ole Shelton","Steve Lonhart",NA,5,2,NA,NA,17,"20-30m","COVER","ARTCOR",1,NA,NA,NA
12636,2024,7,30,"Neah Bay","Ole Shelton","Steve Lonhart",NA,5,2,NA,NA,17,"20-30m","COVER","BROWNUN",1,NA,NA,NA
12637,2024,7,30,"Neah Bay","Ole Shelton","Steve Lonhart",NA,5,2,NA,NA,17,"20-30m","COVER","COLTUN",1,NA,NA,NA
12638,2024,7,30,"Neah Bay","Ole Shelton","Steve Lonhart",NA,5,3,NA,NA,18,"0-10m","SUBSTRATE","BEDRK",9,NA,NA,NA
12639,2024,7,30,"Neah Bay","Ole Shelton","Steve Lonhart",NA,5,3,NA,NA,18,"0-10m","SUBSTRATE","SAND",1,NA,NA,NA
12640,2024,7,30,"Neah Bay","Ole Shelton","Steve Lonhart",NA,5,3,NA,NA,18,"10-20m","SUBSTRATE","BEDRK",10,NA,NA,NA
12641,2024,7,30,"Neah Bay","Ole Shelton","Steve Lonhart",NA,5,3,NA,NA,18,"20-30m","SUBSTRATE","BEDRK",10,NA,NA,NA
12642,2024,7,30,"Neah Bay","Ole Shelton","Steve Lonhart",NA,5,3,NA,NA,18,"0-10m","RELIEF","0-10cm",2,NA,NA,NA
12643,2024,7,30,"Neah Bay","Ole Shelton","Steve Lonhart",NA,5,3,NA,NA,18,"0-10m","RELIEF","10cm-1m",7,NA,NA,NA
12644,2024,7,30,"Neah Bay","Ole Shelton","Steve Lonhart",NA,5,3,NA,NA,18,"0-10m","RELIEF","1m-2m",1,NA,NA,NA
12645,2024,7,30,"Neah Bay","Ole Shelton","Steve Lonhart",NA,5,3,NA,NA,18,"10-20m","RELIEF","0-10cm",2,NA,NA,NA
12646,2024,7,30,"Neah Bay","Ole Shelton","Steve Lonhart",NA,5,3,NA,NA,18,"10-20m","RELIEF","10cm-1m",8,NA,NA,NA
12647,2024,7,30,"Neah Bay","Ole Shelton","Steve Lonhart",NA,5,3,NA,NA,18,"20-30m","RELIEF","10cm-1m",8,NA,NA,NA
12648,2024,7,30,"Neah Bay","Ole Shelton","Steve Lonhart",NA,5,3,NA,NA,18,"20-30m","RELIEF","0-10cm",2,NA,NA,NA
12649,2024,7,30,"Neah Bay","Ole Shelton","Steve Lonhart",NA,5,3,NA,NA,18,"0-10m","COVER","SAND",1,NA,NA,NA
12650,2024,7,30,"Neah Bay","Ole Shelton","Steve Lonhart",NA,5,3,NA,NA,18,"0-10m","COVER","BRANCH",4,NA,NA,NA
12651,2024,7,30,"Neah Bay","Ole Shelton","Steve Lonhart",NA,5,3,NA,NA,18,"0-10m","COVER","LEAFYRED",1,NA,NA,NA
12652,2024,7,30,"Neah Bay","Ole Shelton","Steve Lonhart",NA,5,3,NA,NA,18,"0-10m","COVER","CRUCOR",2,NA,NA,NA
12653,2024,7,30,"Neah Bay","Ole Shelton","Steve Lonhart",NA,5,3,NA,NA,18,"0-10m","COVER","ARTCOR",1,NA,NA,NA
12654,2024,7,30,"Neah Bay","Ole Shelton","Steve Lonhart",NA,5,3,NA,NA,18,"0-10m","COVER","PTERO",1,NA,NA,NA
12655,2024,7,30,"Neah Bay","Ole Shelton","Steve Lonhart",NA,5,3,NA,NA,18,"0-10m","COVER","SPONGE",1,NA,NA,NA
12656,2024,7,30,"Neah Bay","Ole Shelton","Steve Lonhart",NA,5,3,NA,NA,18,"10-20m","COVER","BRANCH",6,NA,NA,NA
12657,2024,7,30,"Neah Bay","Ole Shelton","Steve Lonhart",NA,5,3,NA,NA,18,"10-20m","COVER","LEAFYRED",1,NA,NA,NA
12658,2024,7,30,"Neah Bay","Ole Shelton","Steve Lonhart",NA,5,3,NA,NA,18,"10-20m","COVER","CRUCOR",3,NA,NA,NA
12659,2024,7,30,"Neah Bay","Ole Shelton","Steve Lonhart",NA,5,3,NA,NA,18,"20-30m","COVER","SAND",1,NA,NA,NA
12660,2024,7,30,"Neah Bay","Ole Shelton","Steve Lonhart",NA,5,3,NA,NA,18,"20-30m","COVER","BRANCH",2,NA,NA,NA
12661,2024,7,30,"Neah Bay","Ole Shelton","Steve Lonhart",NA,5,3,NA,NA,18,"20-30m","COVER","CRUCOR",2,NA,NA,NA
12662,2024,7,30,"Neah Bay","Ole Shelton","Steve Lonhart",NA,5,3,NA,NA,18,"20-30m","COVER","PTERO",2,NA,NA,NA
12663,2024,7,30,"Neah Bay","Ole Shelton","Steve Lonhart",NA,5,3,NA,NA,18,"20-30m","COVER","BROWNUN",2,NA,NA,NA
12664,2024,7,30,"Neah Bay","Ole Shelton","Steve Lonhart",NA,5,3,NA,NA,18,"20-30m","COVER","COLTUN",1,NA,NA,NA
12665,2024,7,30,"Neah Bay","Ole Shelton","Steve Lonhart",NA,5,4,NA,NA,18,"0-10m","SUBSTRATE","BEDRK",10,NA,NA,NA
12666,2024,7,30,"Neah Bay","Ole Shelton","Steve Lonhart",NA,5,4,NA,NA,18,"10-20m","SUBSTRATE","BEDRK",7,NA,NA,NA
12667,2024,7,30,"Neah Bay","Ole Shelton","Steve Lonhart",NA,5,4,NA,NA,18,"10-20m","SUBSTRATE","BOULD",1,NA,NA,NA
12668,2024,7,30,"Neah Bay","Ole Shelton","Steve Lonhart",NA,5,4,NA,NA,18,"10-20m","SUBSTRATE","COB",2,NA,NA,NA
12669,2024,7,30,"Neah Bay","Ole Shelton","Steve Lonhart",NA,5,4,NA,NA,18,"20-30m","SUBSTRATE","BEDRK",9,NA,NA,NA
12670,2024,7,30,"Neah Bay","Ole Shelton","Steve Lonhart",NA,5,4,NA,NA,18,"20-30m","SUBSTRATE","SAND",1,NA,NA,NA
12671,2024,7,30,"Neah Bay","Ole Shelton","Steve Lonhart",NA,5,4,NA,NA,18,"0-10m","RELIEF","0-10cm",4,NA,NA,NA
12672,2024,7,30,"Neah Bay","Ole Shelton","Steve Lonhart",NA,5,4,NA,NA,18,"0-10m","RELIEF","10cm-1m",6,NA,NA,NA
12673,2024,7,30,"Neah Bay","Ole Shelton","Steve Lonhart",NA,5,4,NA,NA,18,"10-20m","RELIEF","10cm-1m",6,NA,NA,NA
12674,2024,7,30,"Neah Bay","Ole Shelton","Steve Lonhart",NA,5,4,NA,NA,18,"10-20m","RELIEF","0-10cm",4,NA,NA,NA
12675,2024,7,30,"Neah Bay","Ole Shelton","Steve Lonhart",NA,5,4,NA,NA,18,"20-30m","RELIEF","0-10cm",2,NA,NA,NA
12676,2024,7,30,"Neah Bay","Ole Shelton","Steve Lonhart",NA,5,4,NA,NA,18,"20-30m","RELIEF","10cm-1m",8,NA,NA,NA
12677,2024,7,30,"Neah Bay","Ole Shelton","Steve Lonhart",NA,5,4,NA,NA,18,"0-10m","COVER","SAND",1,NA,NA,NA
12678,2024,7,30,"Neah Bay","Ole Shelton","Steve Lonhart",NA,5,4,NA,NA,18,"0-10m","COVER","BRANCH",2,NA,NA,NA
12679,2024,7,30,"Neah Bay","Ole Shelton","Steve Lonhart",NA,5,4,NA,NA,18,"0-10m","COVER","CRUCOR",6,NA,NA,NA
12680,2024,7,30,"Neah Bay","Ole Shelton","Steve Lonhart",NA,5,4,NA,NA,18,"0-10m","COVER","BROWNUN",1,NA,NA,NA
12681,2024,7,30,"Neah Bay","Ole Shelton","Steve Lonhart",NA,5,4,NA,NA,18,"10-20m","COVER","BROWNUN",2,NA,NA,NA
12682,2024,7,30,"Neah Bay","Ole Shelton","Steve Lonhart",NA,5,4,NA,NA,18,"10-20m","COVER","CRUCOR",2,NA,NA,NA
12683,2024,7,30,"Neah Bay","Ole Shelton","Steve Lonhart",NA,5,4,NA,NA,18,"10-20m","COVER","LEAFYRED",2,NA,NA,NA
12684,2024,7,30,"Neah Bay","Ole Shelton","Steve Lonhart",NA,5,4,NA,NA,18,"10-20m","COVER","BRANCH",3,NA,NA,NA
12685,2024,7,30,"Neah Bay","Ole Shelton","Steve Lonhart",NA,5,4,NA,NA,18,"10-20m","COVER","SHELL",1,NA,NA,NA
12686,2024,7,30,"Neah Bay","Ole Shelton","Steve Lonhart",NA,5,4,NA,NA,18,"20-30m","COVER","BRANCH",3,NA,NA,NA
12687,2024,7,30,"Neah Bay","Ole Shelton","Steve Lonhart",NA,5,4,NA,NA,18,"20-30m","COVER","CRUCOR",4,NA,NA,NA
12688,2024,7,30,"Neah Bay","Ole Shelton","Steve Lonhart",NA,5,4,NA,NA,18,"20-30m","COVER","MACPYR_HF",1,NA,NA,NA
12689,2024,7,30,"Neah Bay","Ole Shelton","Steve Lonhart",NA,5,4,NA,NA,18,"20-30m","COVER","PTERO",2,NA,NA,NA
12690,2024,7,30,"Neah Bay","Megan Shaffer","Jameal Samhouri",NA,10,1,NA,NA,23,"0-10m","SUBSTRATE","BEDRK",7,NA,NA,NA
12691,2024,7,30,"Neah Bay","Megan Shaffer","Jameal Samhouri",NA,10,1,NA,NA,23,"0-10m","SUBSTRATE","BOULD",3,NA,NA,NA
12692,2024,7,30,"Neah Bay","Megan Shaffer","Jameal Samhouri",NA,10,1,NA,NA,23,"10-20m","SUBSTRATE","BOULD",7,NA,NA,NA
12693,2024,7,30,"Neah Bay","Megan Shaffer","Jameal Samhouri",NA,10,1,NA,NA,23,"10-20m","SUBSTRATE","BEDRK",3,NA,NA,NA
12694,2024,7,30,"Neah Bay","Megan Shaffer","Jameal Samhouri",NA,10,1,NA,NA,23,"20-30m","SUBSTRATE","BEDRK",4,NA,NA,NA
12695,2024,7,30,"Neah Bay","Megan Shaffer","Jameal Samhouri",NA,10,1,NA,NA,23,"20-30m","SUBSTRATE","BOULD",5,NA,NA,NA
12696,2024,7,30,"Neah Bay","Megan Shaffer","Jameal Samhouri",NA,10,1,NA,NA,23,"20-30m","SUBSTRATE","COB",1,NA,NA,NA
12697,2024,7,30,"Neah Bay","Megan Shaffer","Jameal Samhouri",NA,10,1,NA,NA,23,"0-10m","RELIEF","10cm-1m",9,NA,NA,NA
12698,2024,7,30,"Neah Bay","Megan Shaffer","Jameal Samhouri",NA,10,1,NA,NA,23,"0-10m","RELIEF","1m-2m",1,NA,NA,NA
12699,2024,7,30,"Neah Bay","Megan Shaffer","Jameal Samhouri",NA,10,1,NA,NA,23,"10-20m","RELIEF","10cm-1m",10,NA,NA,NA
12700,2024,7,30,"Neah Bay","Megan Shaffer","Jameal Samhouri",NA,10,1,NA,NA,23,"20-30m","RELIEF","10cm-1m",10,NA,NA,NA
12701,2024,7,30,"Neah Bay","Megan Shaffer","Jameal Samhouri",NA,10,1,NA,NA,23,"0-10m","COVER","SAND",1,NA,NA,NA
12702,2024,7,30,"Neah Bay","Megan Shaffer","Jameal Samhouri",NA,10,1,NA,NA,23,"0-10m","COVER","BRANCH",6,NA,NA,NA
12703,2024,7,30,"Neah Bay","Megan Shaffer","Jameal Samhouri",NA,10,1,NA,NA,23,"0-10m","COVER","CRUCOR",2,NA,NA,NA
12704,2024,7,30,"Neah Bay","Megan Shaffer","Jameal Samhouri",NA,10,1,NA,NA,23,"0-10m","COVER","NEREO_HF",1,NA,NA,NA
12705,2024,7,30,"Neah Bay","Megan Shaffer","Jameal Samhouri",NA,10,1,NA,NA,23,"10-20m","COVER","BRANCH",6,NA,NA,NA
12706,2024,7,30,"Neah Bay","Megan Shaffer","Jameal Samhouri",NA,10,1,NA,NA,23,"10-20m","COVER","LEAFYRED",1,NA,NA,NA
12707,2024,7,30,"Neah Bay","Megan Shaffer","Jameal Samhouri",NA,10,1,NA,NA,23,"10-20m","COVER","CRUCOR",3,NA,NA,NA
12708,2024,7,30,"Neah Bay","Megan Shaffer","Jameal Samhouri",NA,10,1,NA,NA,23,"20-30m","COVER","SHELL",2,NA,NA,NA
12709,2024,7,30,"Neah Bay","Megan Shaffer","Jameal Samhouri",NA,10,1,NA,NA,23,"20-30m","COVER","BRANCH",3,NA,NA,NA
12710,2024,7,30,"Neah Bay","Megan Shaffer","Jameal Samhouri",NA,10,1,NA,NA,23,"20-30m","COVER","CRUCOR",3,NA,NA,NA
12711,2024,7,30,"Neah Bay","Megan Shaffer","Jameal Samhouri",NA,10,1,NA,NA,23,"20-30m","COVER","BROWNUN",1,NA,NA,NA
12712,2024,7,30,"Neah Bay","Megan Shaffer","Jameal Samhouri",NA,10,1,NA,NA,23,"20-30m","COVER","SPONGE",1,NA,NA,NA
12713,2024,7,30,"Neah Bay","Megan Shaffer","Jameal Samhouri",NA,10,2,NA,NA,25,"0-10m","SUBSTRATE","BEDRK",10,NA,NA,NA
12714,2024,7,30,"Neah Bay","Megan Shaffer","Jameal Samhouri",NA,10,2,NA,NA,25,"10-20m","SUBSTRATE","BEDRK",10,NA,NA,NA
12715,2024,7,30,"Neah Bay","Megan Shaffer","Jameal Samhouri",NA,10,2,NA,NA,25,"20-30m","SUBSTRATE","BEDRK",10,NA,NA,NA
12716,2024,7,30,"Neah Bay","Megan Shaffer","Jameal Samhouri",NA,10,2,NA,NA,25,"0-10m","RELIEF","0-10cm",6,NA,NA,NA
12717,2024,7,30,"Neah Bay","Megan Shaffer","Jameal Samhouri",NA,10,2,NA,NA,25,"0-10m","RELIEF","10cm-1m",4,NA,NA,NA
12718,2024,7,30,"Neah Bay","Megan Shaffer","Jameal Samhouri",NA,10,2,NA,NA,25,"10-20m","RELIEF","10cm-1m",4,NA,NA,NA
12719,2024,7,30,"Neah Bay","Megan Shaffer","Jameal Samhouri",NA,10,2,NA,NA,25,"10-20m","RELIEF","0-10cm",6,NA,NA,NA
12720,2024,7,30,"Neah Bay","Megan Shaffer","Jameal Samhouri",NA,10,2,NA,NA,25,"20-30m","RELIEF","0-10cm",9,NA,NA,NA
12721,2024,7,30,"Neah Bay","Megan Shaffer","Jameal Samhouri",NA,10,2,NA,NA,25,"20-30m","RELIEF","10cm-1m",1,NA,NA,NA
12722,2024,7,30,"Neah Bay","Megan Shaffer","Jameal Samhouri",NA,10,2,NA,NA,25,"0-10m","COVER","BRANCH",3,NA,NA,NA
12723,2024,7,30,"Neah Bay","Megan Shaffer","Jameal Samhouri",NA,10,2,NA,NA,25,"0-10m","COVER","LEAFYRED",1,NA,NA,NA
12724,2024,7,30,"Neah Bay","Megan Shaffer","Jameal Samhouri",NA,10,2,NA,NA,25,"0-10m","COVER","CRUCOR",6,NA,NA,NA
12725,2024,7,30,"Neah Bay","Megan Shaffer","Jameal Samhouri",NA,10,2,NA,NA,25,"10-20m","COVER","SHELL",1,NA,NA,NA
12726,2024,7,30,"Neah Bay","Megan Shaffer","Jameal Samhouri",NA,10,2,NA,NA,25,"10-20m","COVER","BRANCH",2,NA,NA,NA
12727,2024,7,30,"Neah Bay","Megan Shaffer","Jameal Samhouri",NA,10,2,NA,NA,25,"10-20m","COVER","LEAFYRED",1,NA,NA,NA
12728,2024,7,30,"Neah Bay","Megan Shaffer","Jameal Samhouri",NA,10,2,NA,NA,25,"10-20m","COVER","CRUCOR",5,NA,NA,NA
12729,2024,7,30,"Neah Bay","Megan Shaffer","Jameal Samhouri",NA,10,2,NA,NA,25,"10-20m","COVER","PTERO",1,NA,NA,NA
12730,2024,7,30,"Neah Bay","Megan Shaffer","Jameal Samhouri",NA,10,2,NA,NA,25,"20-30m","COVER","BRANCH",5,NA,NA,NA
12731,2024,7,30,"Neah Bay","Megan Shaffer","Jameal Samhouri",NA,10,2,NA,NA,25,"20-30m","COVER","CRUCOR",4,NA,NA,NA
12732,2024,7,30,"Neah Bay","Megan Shaffer","Jameal Samhouri",NA,10,2,NA,NA,25,"20-30m","COVER","NEREO_HF",1,NA,NA,NA
12733,2024,7,30,"Neah Bay","Megan Shaffer","Jameal Samhouri",NA,10,3,NA,NA,30,"0-10m","SUBSTRATE","BEDRK",10,NA,NA,NA
12734,2024,7,30,"Neah Bay","Megan Shaffer","Jameal Samhouri",NA,10,3,NA,NA,30,"10-20m","SUBSTRATE","BEDRK",10,NA,NA,NA
12735,2024,7,30,"Neah Bay","Megan Shaffer","Jameal Samhouri",NA,10,3,NA,NA,30,"20-30m","SUBSTRATE","BEDRK",6,NA,NA,NA
12736,2024,7,30,"Neah Bay","Megan Shaffer","Jameal Samhouri",NA,10,3,NA,NA,30,"20-30m","SUBSTRATE","COB",4,NA,NA,NA
12737,2024,7,30,"Neah Bay","Megan Shaffer","Jameal Samhouri",NA,10,3,NA,NA,30,"0-10m","RELIEF","0-10cm",3,NA,NA,NA
12738,2024,7,30,"Neah Bay","Megan Shaffer","Jameal Samhouri",NA,10,3,NA,NA,30,"0-10m","RELIEF","10cm-1m",6,NA,NA,NA
12739,2024,7,30,"Neah Bay","Megan Shaffer","Jameal Samhouri",NA,10,3,NA,NA,30,"0-10m","RELIEF","1m-2m",1,NA,NA,NA
12740,2024,7,30,"Neah Bay","Megan Shaffer","Jameal Samhouri",NA,10,3,NA,NA,30,"10-20m","RELIEF","0-10cm",9,NA,NA,NA
12741,2024,7,30,"Neah Bay","Megan Shaffer","Jameal Samhouri",NA,10,3,NA,NA,30,"10-20m","RELIEF","10cm-1m",1,NA,NA,NA
12742,2024,7,30,"Neah Bay","Megan Shaffer","Jameal Samhouri",NA,10,3,NA,NA,30,"20-30m","RELIEF","10cm-1m",2,NA,NA,NA
12743,2024,7,30,"Neah Bay","Megan Shaffer","Jameal Samhouri",NA,10,3,NA,NA,30,"20-30m","RELIEF","0-10cm",8,NA,NA,NA
12744,2024,7,30,"Neah Bay","Megan Shaffer","Jameal Samhouri",NA,10,3,NA,NA,30,"0-10m","COVER","SHELL",1,NA,NA,NA
12745,2024,7,30,"Neah Bay","Megan Shaffer","Jameal Samhouri",NA,10,3,NA,NA,30,"0-10m","COVER","BRANCH",4,NA,NA,NA
12746,2024,7,30,"Neah Bay","Megan Shaffer","Jameal Samhouri",NA,10,3,NA,NA,30,"0-10m","COVER","LEAFYRED",2,NA,NA,NA
12747,2024,7,30,"Neah Bay","Megan Shaffer","Jameal Samhouri",NA,10,3,NA,NA,30,"0-10m","COVER","CRUCOR",3,NA,NA,NA
12748,2024,7,30,"Neah Bay","Megan Shaffer","Jameal Samhouri",NA,10,3,NA,NA,30,"10-20m","COVER","CRUCOR",4,NA,NA,NA
12749,2024,7,30,"Neah Bay","Megan Shaffer","Jameal Samhouri",NA,10,3,NA,NA,30,"10-20m","COVER","BRANCH",4,NA,NA,NA
12750,2024,7,30,"Neah Bay","Megan Shaffer","Jameal Samhouri",NA,10,3,NA,NA,30,"10-20m","COVER","SHELL",2,NA,NA,NA
12751,2024,7,30,"Neah Bay","Megan Shaffer","Jameal Samhouri",NA,10,3,NA,NA,30,"20-30m","COVER","SHELL",7,NA,NA,NA
12752,2024,7,30,"Neah Bay","Megan Shaffer","Jameal Samhouri",NA,10,3,NA,NA,30,"20-30m","COVER","CRUCOR",1,NA,NA,NA
12753,2024,7,30,"Neah Bay","Megan Shaffer","Jameal Samhouri",NA,10,3,NA,NA,30,"20-30m","COVER","NEREO_HF",1,NA,NA,NA
12754,2024,7,30,"Neah Bay","Megan Shaffer","Jameal Samhouri",NA,10,3,NA,NA,30,"20-30m","COVER","BROWNUN",1,NA,NA,NA
12755,2024,7,30,"Neah Bay","Megan Shaffer","Jameal Samhouri",NA,10,4,NA,NA,29,"0-10m","SUBSTRATE","BEDRK",10,NA,NA,NA
12756,2024,7,30,"Neah Bay","Megan Shaffer","Jameal Samhouri",NA,10,4,NA,NA,29,"10-20m","SUBSTRATE","BEDRK",10,NA,NA,NA
12757,2024,7,30,"Neah Bay","Megan Shaffer","Jameal Samhouri",NA,10,4,NA,NA,29,"20-30m","SUBSTRATE","BEDRK",10,NA,NA,NA
12758,2024,7,30,"Neah Bay","Megan Shaffer","Jameal Samhouri",NA,10,4,NA,NA,29,"0-10m","RELIEF","0-10cm",1,NA,NA,NA
12759,2024,7,30,"Neah Bay","Megan Shaffer","Jameal Samhouri",NA,10,4,NA,NA,29,"0-10m","RELIEF","10cm-1m",9,NA,NA,NA
12760,2024,7,30,"Neah Bay","Megan Shaffer","Jameal Samhouri",NA,10,4,NA,NA,29,"10-20m","RELIEF","10cm-1m",3,NA,NA,NA
12761,2024,7,30,"Neah Bay","Megan Shaffer","Jameal Samhouri",NA,10,4,NA,NA,29,"10-20m","RELIEF","0-10cm",7,NA,NA,NA
12762,2024,7,30,"Neah Bay","Megan Shaffer","Jameal Samhouri",NA,10,4,NA,NA,29,"20-30m","RELIEF","0-10cm",3,NA,NA,NA
12763,2024,7,30,"Neah Bay","Megan Shaffer","Jameal Samhouri",NA,10,4,NA,NA,29,"20-30m","RELIEF","10cm-1m",7,NA,NA,NA
12764,2024,7,30,"Neah Bay","Megan Shaffer","Jameal Samhouri",NA,10,4,NA,NA,29,"0-10m","COVER","SAND",1,NA,NA,NA
12765,2024,7,30,"Neah Bay","Megan Shaffer","Jameal Samhouri",NA,10,4,NA,NA,29,"0-10m","COVER","BRANCH",4,NA,NA,NA
12766,2024,7,30,"Neah Bay","Megan Shaffer","Jameal Samhouri",NA,10,4,NA,NA,29,"0-10m","COVER","CRUCOR",3,NA,NA,NA
12767,2024,7,30,"Neah Bay","Megan Shaffer","Jameal Samhouri",NA,10,4,NA,NA,29,"0-10m","COVER","BROWNUN",1,NA,NA,NA
