"sort_order","YEAR","MONTH","DAY","SITE","OBSERVER","BUDDY","SIDE","ZONE","LEVEL","TRANSECT","DEPTH_M","DEPTH_FT","VIS_M","SURGE","HEADING","TEMP_C","TEMP_F","SPECIES","SEGMENT","QUANTITY","SIZE..MIN.","SIZE..MAX.","Notes"
2944,2025,7,31,"Cape Johnson","Greg Williams","Nick Tolimieri","S",5,"BOT",1,NA,17,4.2,"L","20.0",NA,48,"SEBYT",NA,3,4,4,NA
2945,2025,7,31,"Cape Johnson","Greg Williams","Nick Tolimieri","S",5,"BOT",1,NA,17,4.2,"L","20.0",NA,48,"SEBYT",NA,1,5,5,NA
2946,2025,7,31,"Cape Johnson","Greg Williams","Nick Tolimieri","S",5,"BOT",1,NA,17,4.2,"L","20.0",NA,48,"SEBYT",NA,1,6,6,NA
2947,2025,7,31,"Cape Johnson","Greg Williams","Nick Tolimieri","S",5,"BOT",1,NA,17,4.2,"L","20.0",NA,48,"HEDE",NA,1,7,7,NA
2948,2025,7,31,"Cape Johnson","Greg Williams","Nick Tolimieri","S",5,"BOT",1,NA,17,4.2,"L","20.0",NA,48,"HEDE",NA,1,15,15,"FEMALE"
2949,2025,7,31,"Cape Johnson","Greg Williams","Nick Tolimieri","S",5,"BOT",1,NA,17,4.2,"L","20.0",NA,48,"HEDE",NA,1,20,20,"MALE"
2950,2025,7,31,"Cape Johnson","Greg Williams","Nick Tolimieri","S",5,"BOT",1,NA,17,4.2,"L","20.0",NA,48,"HEDE",NA,1,21,21,"MALE"
2951,2025,7,31,"Cape Johnson","Greg Williams","Nick Tolimieri","S",5,"BOT",1,NA,17,4.2,"L","20.0",NA,48,"HEDE",NA,1,32,32,"FEMALE"
2952,2025,7,31,"Cape Johnson","Greg Williams","Nick Tolimieri","S",5,"BOT",2,NA,17,3.2,"L","20.0",NA,48,"SEBYT",NA,1,5,5,NA
2953,2025,7,31,"Cape Johnson","Greg Williams","Nick Tolimieri","S",5,"BOT",2,NA,17,3.2,"L","20.0",NA,48,"SEBYT",NA,2,6,6,NA
2954,2025,7,31,"Cape Johnson","Greg Williams","Nick Tolimieri","S",5,"BOT",2,NA,17,3.2,"L","20.0",NA,48,"SEBYT",NA,11,7,7,NA
2955,2025,7,31,"Cape Johnson","Greg Williams","Nick Tolimieri","S",5,"BOT",2,NA,17,3.2,"L","20.0",NA,48,"HEDE",NA,1,9,9,NA
2956,2025,7,31,"Cape Johnson","Greg Williams","Nick Tolimieri","S",5,"BOT",2,NA,17,3.2,"L","20.0",NA,48,"HEDE",NA,1,17,17,"MALE"
2957,2025,7,31,"Cape Johnson","Greg Williams","Nick Tolimieri","S",5,"BOT",2,NA,17,3.2,"L","20.0",NA,48,"HEDE",NA,1,25,25,"MALE"
2958,2025,7,31,"Cape Johnson","Greg Williams","Nick Tolimieri","S",5,"BOT",2,NA,17,3.2,"L","20.0",NA,48,"HEDE",NA,1,28,28,"FEMALE"
2959,2025,7,31,"Cape Johnson","Greg Williams","Nick Tolimieri","S",5,"BOT",3,NA,15,2.9,"L","20.0",NA,48,"SEBYT",NA,8,4,4,NA
2960,2025,7,31,"Cape Johnson","Greg Williams","Nick Tolimieri","S",5,"BOT",3,NA,15,2.9,"L","20.0",NA,48,"SEBYT",NA,4,5,5,NA
2961,2025,7,31,"Cape Johnson","Greg Williams","Nick Tolimieri","S",5,"BOT",3,NA,15,2.9,"L","20.0",NA,48,"SEBYT",NA,3,6,6,NA
2962,2025,7,31,"Cape Johnson","Greg Williams","Nick Tolimieri","S",5,"BOT",3,NA,15,2.9,"L","20.0",NA,48,"EMLA",NA,1,6,6,NA
2963,2025,7,31,"Cape Johnson","Greg Williams","Nick Tolimieri","S",5,"BOT",3,NA,15,2.9,"L","20.0",NA,48,"EMLA",NA,1,18,18,NA
2964,2025,7,31,"Cape Johnson","Greg Williams","Nick Tolimieri","S",5,"BOT",3,NA,15,2.9,"L","20.0",NA,48,"HEDE",NA,1,9,9,NA
2965,2025,7,31,"Cape Johnson","Greg Williams","Nick Tolimieri","S",5,"BOT",3,NA,15,2.9,"L","20.0",NA,48,"HEDE",NA,1,21,21,"FEMALE"
2966,2025,7,31,"Cape Johnson","Greg Williams","Nick Tolimieri","S",5,"BOT",4,NA,14,2.7,"L","20.0",NA,48,"SEBYT",NA,6,4,4,NA
2967,2025,7,31,"Cape Johnson","Greg Williams","Nick Tolimieri","S",5,"BOT",4,NA,14,2.7,"L","20.0",NA,48,"SEBYT",NA,8,5,5,NA
2968,2025,7,31,"Cape Johnson","Greg Williams","Nick Tolimieri","S",5,"BOT",4,NA,14,2.7,"L","20.0",NA,48,"SEBYT",NA,4,6,6,NA
2969,2025,7,31,"Cape Johnson","Greg Williams","Nick Tolimieri","S",5,"BOT",4,NA,14,2.7,"L","20.0",NA,48,"SEBYT",NA,3,7,7,NA
2970,2025,7,31,"Cape Johnson","Greg Williams","Nick Tolimieri","S",5,"BOT",4,NA,14,2.7,"L","20.0",NA,48,"SEME",NA,1,8,8,NA
2971,2025,7,31,"Cape Johnson","Greg Williams","Nick Tolimieri","S",5,"BOT",4,NA,14,2.7,"L","20.0",NA,48,"SECA",NA,1,3,3,NA
2972,2025,7,31,"Cape Johnson","Greg Williams","Nick Tolimieri","S",5,"BOT",4,NA,14,2.7,"L","20.0",NA,48,"SECA",NA,1,4,4,NA
2973,2025,7,31,"Cape Johnson","Greg Williams","Nick Tolimieri","S",5,"BOT",4,NA,14,2.7,"L","20.0",NA,48,"EMLA",NA,1,7,7,NA
2974,2025,7,31,"Cape Johnson","Greg Williams","Nick Tolimieri","S",5,"BOT",4,NA,14,2.7,"L","20.0",NA,48,"HEDE",NA,1,21,21,NA
2975,2025,7,31,"Cape Johnson","Greg Williams","Nick Tolimieri","S",5,"BOT",4,NA,14,2.7,"L","20.0",NA,48,"HEDE",NA,1,23,23,NA
2976,2025,7,31,"Cape Johnson","Greg Williams","Nick Tolimieri","S",5,"BOT",4,NA,14,2.7,"L","20.0",NA,48,"HELA",NA,1,30,30,"red"
2977,2025,7,31,"Cape Johnson","Steve Lonhart","Megan Shaffer","N",10,"BOT",1,NA,18,5.3,"L","10.0",NA,48,"SEBYT",NA,32,5,5,NA
2978,2025,7,31,"Cape Johnson","Steve Lonhart","Megan Shaffer","N",10,"BOT",1,NA,18,5.3,"L","10.0",NA,48,"SEPI",NA,1,6,6,NA
2979,2025,7,31,"Cape Johnson","Steve Lonhart","Megan Shaffer","N",10,"BOT",1,NA,18,5.3,"L","10.0",NA,48,"OPEL",NA,1,41,41,NA
2980,2025,7,31,"Cape Johnson","Steve Lonhart","Megan Shaffer","N",10,"BOT",1,NA,18,5.3,"L","10.0",NA,48,"HEDE",NA,1,21,21,NA
2981,2025,7,31,"Cape Johnson","Steve Lonhart","Megan Shaffer","N",10,"BOT",2,NA,17,5.4,"L","50.0",NA,48,"SEBYT",NA,30,5,5,NA
2982,2025,7,31,"Cape Johnson","Steve Lonhart","Megan Shaffer","N",10,"BOT",2,NA,17,5.4,"L","50.0",NA,48,"SEBSPP",NA,3,4,4,"no spot, skinny, yellow-golD"
2983,2025,7,31,"Cape Johnson","Steve Lonhart","Megan Shaffer","N",10,"BOT",2,NA,17,5.4,"L","50.0",NA,48,"HEDE",NA,1,8,8,NA
2984,2025,7,31,"Cape Johnson","Steve Lonhart","Megan Shaffer","N",10,"BOT",2,NA,17,5.4,"L","50.0",NA,48,"HEDE",NA,1,37,37,"MALE"
2985,2025,7,31,"Cape Johnson","Steve Lonhart","Megan Shaffer","N",10,"BOT",2,NA,17,5.4,"L","50.0",NA,48,"HEDE",NA,1,42,42,"FEMALE"
2986,2025,7,31,"Cape Johnson","Steve Lonhart","Megan Shaffer","N",10,"BOT",3,NA,16,5.2,"L","5.0",NA,48,"SEBYT",NA,83,5,5,NA
2987,2025,7,31,"Cape Johnson","Steve Lonhart","Megan Shaffer","N",10,"BOT",3,NA,16,5.2,"L","5.0",NA,48,"HEDE",NA,1,27,27,"MALE"
2988,2025,7,31,"Cape Johnson","Steve Lonhart","Megan Shaffer","N",10,"BOT",4,NA,17,5,"L","5.0",NA,48,"SEBYT",NA,7,5,5,NA
2989,2025,7,31,"Cape Johnson","Steve Lonhart","Megan Shaffer","N",10,"BOT",4,NA,17,5,"L","5.0",NA,48,"SEPI",NA,1,6,6,NA
2990,2025,7,31,"Cape Johnson","Steve Lonhart","Megan Shaffer","N",10,"BOT",4,NA,17,5,"L","5.0",NA,48,"SEME",NA,1,20,20,NA
2991,2025,7,31,"Cape Johnson","Steve Lonhart","Megan Shaffer","N",10,"BOT",4,NA,17,5,"L","5.0",NA,48,"SEME",NA,1,22,22,NA
2992,2025,7,31,"Cape Johnson","Steve Lonhart","Megan Shaffer","N",10,"BOT",4,NA,17,5,"L","5.0",NA,48,"SEME",NA,1,24,24,NA
2993,2025,7,31,"Cape Johnson","Steve Lonhart","Megan Shaffer","N",10,"BOT",4,NA,17,5,"L","5.0",NA,48,"SEME",NA,3,26,26,NA
2994,2025,7,31,"Cape Johnson","Steve Lonhart","Megan Shaffer","N",10,"BOT",4,NA,17,5,"L","5.0",NA,48,"SEME",NA,1,31,31,NA
2995,2025,7,31,"Cape Johnson","Steve Lonhart","Megan Shaffer","N",10,"BOT",4,NA,17,5,"L","5.0",NA,48,"EMLA",NA,10,26,26,NA
2996,2025,7,31,"Cape Johnson","Steve Lonhart","Megan Shaffer","N",10,"BOT",4,NA,17,5,"L","5.0",NA,48,"EMLA",NA,9,21,21,NA
2997,2025,7,31,"Cape Johnson","Steve Lonhart","Megan Shaffer","N",10,"BOT",4,NA,17,5,"L","5.0",NA,48,"HEDE",NA,1,21,21,"MALE"
2998,2025,7,31,"Cape Johnson","Steve Lonhart","Megan Shaffer","N",10,"BOT",4,NA,17,5,"L","5.0",NA,48,"HEDE",NA,1,22,22,"MALE"
2999,2025,7,31,"Cape Johnson","Steve Lonhart","Megan Shaffer","N",10,"BOT",4,NA,17,5,"L","5.0",NA,48,"HEDE",NA,1,38,38,"FEMALE"
3000,2025,7,31,"Cape Johnson","Steve Lonhart","Megan Shaffer","N",10,"BOT",4,NA,17,5,"L","5.0",NA,48,"HEDE",NA,1,40,40,"MALE"
3001,2025,8,4,"Tatoosh Island","Jameal Samhouri","Emily Bishop","S",10,"BOT",1,NA,33,8.1,"L","290.0",NA,47,"SEBYT",NA,15,5,5,NA
3002,2025,8,4,"Tatoosh Island","Jameal Samhouri","Emily Bishop","S",10,"BOT",1,NA,33,8.1,"L","290.0",NA,47,"SEME",NA,10,30,30,NA
3003,2025,8,4,"Tatoosh Island","Jameal Samhouri","Emily Bishop","S",10,"BOT",1,NA,33,8.1,"L","290.0",NA,47,"SEME",NA,5,35,35,NA
3004,2025,8,4,"Tatoosh Island","Jameal Samhouri","Emily Bishop","S",10,"BOT",1,NA,33,8.1,"L","290.0",NA,47,"SEME",NA,4,40,40,NA
3005,2025,8,4,"Tatoosh Island","Jameal Samhouri","Emily Bishop","S",10,"BOT",1,NA,33,8.1,"L","290.0",NA,47,"SEME",NA,1,45,45,NA
3006,2025,8,4,"Tatoosh Island","Jameal Samhouri","Emily Bishop","S",10,"BOT",1,NA,33,8.1,"L","290.0",NA,47,"OPEL",NA,1,40,40,NA
3007,2025,8,4,"Tatoosh Island","Jameal Samhouri","Emily Bishop","S",10,"BOT",1,NA,33,8.1,"L","290.0",NA,47,"HEDE",NA,2,35,35,"FEMALE"
3008,2025,8,4,"Tatoosh Island","Jameal Samhouri","Emily Bishop","S",10,"BOT",1,NA,33,8.1,"L","290.0",NA,47,"HEDE",NA,2,20,20,NA
3009,2025,8,4,"Tatoosh Island","Jameal Samhouri","Emily Bishop","S",10,"BOT",1,NA,33,8.1,"L","290.0",NA,47,"HEDE",NA,1,35,35,"MALE"
3010,2025,8,4,"Tatoosh Island","Jameal Samhouri","Emily Bishop","S",10,"BOT",2,NA,30,6.5,"L","290.0",NA,47,"SEME",NA,2,25,25,NA
3011,2025,8,4,"Tatoosh Island","Jameal Samhouri","Emily Bishop","S",10,"BOT",2,NA,30,6.5,"L","290.0",NA,47,"SEME",NA,1,35,35,NA
3012,2025,8,4,"Tatoosh Island","Jameal Samhouri","Emily Bishop","S",10,"BOT",2,NA,30,6.5,"L","290.0",NA,47,"SEME",NA,10,40,40,NA
3013,2025,8,4,"Tatoosh Island","Jameal Samhouri","Emily Bishop","S",10,"BOT",2,NA,30,6.5,"L","290.0",NA,47,"SEME",NA,5,45,45,NA
3014,2025,8,4,"Tatoosh Island","Jameal Samhouri","Emily Bishop","S",10,"BOT",2,NA,30,6.5,"L","290.0",NA,47,"EMLA",NA,1,30,30,NA
3015,2025,8,4,"Tatoosh Island","Jameal Samhouri","Emily Bishop","S",10,"BOT",2,NA,30,6.5,"L","290.0",NA,47,"HEDE",NA,1,35,35,"FEMALE"
3016,2025,8,4,"Tatoosh Island","Jameal Samhouri","Emily Bishop","S",10,"BOT",2,NA,30,6.5,"L","290.0",NA,47,"HEDE",NA,2,30,30,NA
3017,2025,8,4,"Tatoosh Island","Jameal Samhouri","Emily Bishop","S",10,"BOT",2,NA,30,6.5,"L","290.0",NA,47,"HEDE",NA,1,40,40,NA
3018,2025,8,4,"Tatoosh Island","Jameal Samhouri","Emily Bishop","S",10,"BOT",3,NA,31,6.3,"L","290.0",NA,47,"OPEL",NA,1,40,40,NA
3019,2025,8,4,"Tatoosh Island","Jameal Samhouri","Emily Bishop","S",10,"BOT",3,NA,31,6.3,"L","290.0",NA,47,"SCMA",NA,1,35,35,NA
3020,2025,8,4,"Tatoosh Island","Jameal Samhouri","Emily Bishop","S",10,"BOT",3,NA,31,6.3,"L","290.0",NA,47,"HEDE",NA,1,30,30,"FEMALE"
3021,2025,8,4,"Tatoosh Island","Steve Lonhart","Greg Williams","N",5,"BOT",1,NA,19,7,"M","355.0",NA,46,"SEBYT",NA,58,5,5,NA
3022,2025,8,4,"Tatoosh Island","Steve Lonhart","Greg Williams","N",5,"BOT",1,NA,19,7,"M","355.0",NA,46,"SEBSPP",NA,2,6,6,NA
3023,2025,8,4,"Tatoosh Island","Steve Lonhart","Greg Williams","N",5,"BOT",1,NA,19,7,"M","355.0",NA,46,"SEBSPP",NA,1,7,7,NA
3024,2025,8,4,"Tatoosh Island","Steve Lonhart","Greg Williams","N",5,"BOT",1,NA,19,7,"M","355.0",NA,46,"HEDE",NA,1,39,39,"MALE"
3025,2025,8,4,"Tatoosh Island","Steve Lonhart","Greg Williams","N",5,"BOT",1,NA,19,7,"M","355.0",NA,46,"JOZO",NA,1,11,11,NA
3026,2025,8,4,"Tatoosh Island","Steve Lonhart","Greg Williams","N",5,"BOT",2,NA,18,7,"M","325.0",NA,46,"SEBYT",NA,100,5,5,NA
3027,2025,8,4,"Tatoosh Island","Steve Lonhart","Greg Williams","N",5,"BOT",2,NA,18,7,"M","325.0",NA,46,"HEDE",NA,1,41,41,"MALE"
3028,2025,8,4,"Tatoosh Island","Steve Lonhart","Greg Williams","N",5,"BOT",2,NA,18,7,"M","325.0",NA,46,"HEDE",NA,1,43,43,"FEMALE"
3029,2025,8,4,"Tatoosh Island","Steve Lonhart","Greg Williams","N",5,"BOT",2,NA,18,7,"M","325.0",NA,46,"HEDE",NA,1,46,46,"FEMALE"
3030,2025,8,4,"Tatoosh Island","Steve Lonhart","Greg Williams","N",5,"BOT",2,NA,18,7,"M","325.0",NA,46,"HEDE",NA,1,47,47,"FEMALE"
3031,2025,8,4,"Tatoosh Island","Steve Lonhart","Greg Williams","N",5,"BOT",3,NA,16,7,"M","295.0",NA,46,"SEBYT",NA,2,7,7,NA
3032,2025,8,4,"Tatoosh Island","Steve Lonhart","Greg Williams","N",5,"BOT",3,NA,16,7,"M","295.0",NA,46,"SEME",NA,1,31,31,NA
3033,2025,8,4,"Tatoosh Island","Steve Lonhart","Greg Williams","N",5,"BOT",3,NA,16,7,"M","295.0",NA,46,"SEBSPP",NA,1,3,3,"golden"
3034,2025,8,4,"Tatoosh Island","Steve Lonhart","Greg Williams","N",5,"BOT",3,NA,16,7,"M","295.0",NA,46,"HEDE",NA,1,17,17,"MALE"
3035,2025,8,4,"Tatoosh Island","Steve Lonhart","Greg Williams","N",5,"BOT",3,NA,16,7,"M","295.0",NA,46,"HEDE",NA,1,32,32,"FEMALE"
3036,2025,8,4,"Tatoosh Island","Steve Lonhart","Greg Williams","N",5,"BOT",3,NA,16,7,"M","295.0",NA,46,"HEDE",NA,1,37,37,"MALE"
3037,2025,8,4,"Tatoosh Island","Steve Lonhart","Greg Williams","N",5,"BOT",3,NA,16,7,"M","295.0",NA,46,"HEDE",NA,1,41,41,"FEMALE"
3038,2025,8,4,"Tatoosh Island","Steve Lonhart","Greg Williams","N",5,"BOT",4,NA,16,5.8,"M","295.0",NA,46,"SEBYT",NA,1,5,5,NA
3039,2025,8,4,"Tatoosh Island","Steve Lonhart","Greg Williams","N",5,"BOT",4,NA,16,5.8,"M","295.0",NA,46,"HEDE",NA,1,42,42,"FEMALE"
3040,2025,8,4,"Tatoosh Island","Steve Lonhart","Greg Williams","N",5,"BOT",4,NA,16,5.8,"M","295.0",NA,46,"HEDE",NA,1,43,43,"FEMALE"
3041,2025,8,4,"Tatoosh Island","Jameal Samhouri","Nick Tolimieri","S",5,"BOT",1,NA,15,10.5,"L",NA,NA,46,"HEDE",NA,1,35,35,"MALE"
3042,2025,8,4,"Tatoosh Island","Jameal Samhouri","Nick Tolimieri","S",5,"BOT",2,NA,16,9.5,"L",NA,NA,46,"SEME",NA,1,20,20,NA
3043,2025,8,4,"Tatoosh Island","Jameal Samhouri","Nick Tolimieri","S",5,"BOT",2,NA,16,9.5,"L",NA,NA,46,"SEME",NA,2,25,25,NA
3044,2025,8,4,"Tatoosh Island","Jameal Samhouri","Nick Tolimieri","S",5,"BOT",2,NA,16,9.5,"L",NA,NA,46,"HEDE",NA,1,25,25,NA
3045,2025,8,4,"Tatoosh Island","Jameal Samhouri","Nick Tolimieri","S",5,"BOT",3,NA,16,7.1,"L",NA,NA,46,"SEME",NA,1,25,25,NA
3046,2025,8,4,"Tatoosh Island","Jameal Samhouri","Nick Tolimieri","S",5,"BOT",3,NA,16,7.1,"L",NA,NA,46,"SEME",NA,1,35,35,NA
3047,2025,8,4,"Tatoosh Island","Jameal Samhouri","Nick Tolimieri","S",5,"BOT",3,NA,16,7.1,"L",NA,NA,46,"EMLA",NA,1,30,30,NA
3048,2025,8,4,"Tatoosh Island","Jameal Samhouri","Nick Tolimieri","S",5,"BOT",4,NA,18,8,"L",NA,NA,46,"SEME",NA,2,25,25,NA
3049,2025,8,4,"Tatoosh Island","Jameal Samhouri","Nick Tolimieri","S",5,"BOT",4,NA,18,8,"L",NA,NA,46,"EMLA",NA,1,35,35,NA
3050,2025,8,4,"Tatoosh Island","Jameal Samhouri","Nick Tolimieri","S",5,"BOT",4,NA,18,8,"L",NA,NA,46,"HEDE",NA,1,20,20,NA
3051,2025,8,4,"Tatoosh Island","Jameal Samhouri","Nick Tolimieri","S",5,"BOT",4,NA,18,8,"L",NA,NA,46,"HEDE",NA,1,25,25,NA
3052,2025,8,4,"Tatoosh Island","Jameal Samhouri","Nick Tolimieri","S",5,"BOT",4,NA,18,8,"L",NA,NA,46,"HEDE",NA,1,30,30,NA
3053,2025,8,4,"Tatoosh Island","Jameal Samhouri","Nick Tolimieri","S",5,"BOT",4,NA,18,8,"L",NA,NA,46,"HEDE",NA,1,35,35,"FEMALE"
3054,2025,8,4,"Tatoosh Island","Jameal Samhouri","Nick Tolimieri","S",5,"BOT",4,NA,18,8,"L",NA,NA,46,"OPEL",NA,1,45,45,"orange"
3055,2025,8,4,"Tatoosh Island","Jameal Samhouri","Nick Tolimieri","S",5,"BOT",4,NA,18,8,"L",NA,NA,46,"HEHE",NA,1,25,25,NA
3056,2025,8,4,"Tatoosh Island","Jameal Samhouri","Nick Tolimieri","N",10,"BOT",1,NA,28,8,"L","15.0",NA,46,"SEBYT",NA,2,5,5,NA
3057,2025,8,4,"Tatoosh Island","Jameal Samhouri","Nick Tolimieri","N",10,"BOT",1,NA,28,8,"L","15.0",NA,46,"SEME",NA,1,30,30,NA
3058,2025,8,4,"Tatoosh Island","Jameal Samhouri","Nick Tolimieri","N",10,"BOT",1,NA,28,8,"L","15.0",NA,46,"OPEL",NA,1,50,50,NA
3059,2025,8,4,"Tatoosh Island","Jameal Samhouri","Nick Tolimieri","N",10,"BOT",1,NA,28,8,"L","15.0",NA,46,"HEDE",NA,1,15,15,NA
3060,2025,8,4,"Tatoosh Island","Jameal Samhouri","Nick Tolimieri","N",10,"BOT",1,NA,28,8,"L","15.0",NA,46,"HEDE",NA,1,30,30,NA
3061,2025,8,4,"Tatoosh Island","Jameal Samhouri","Nick Tolimieri","N",10,"BOT",1,NA,28,8,"L","15.0",NA,46,"HEDE",NA,1,35,35,"FEMALE"
3062,2025,8,4,"Tatoosh Island","Jameal Samhouri","Nick Tolimieri","N",10,"BOT",2,NA,31,7.3,"L","15.0",NA,46,"HEDE",NA,1,30,30,"FEMALE"
3063,2025,8,4,"Tatoosh Island","Jameal Samhouri","Nick Tolimieri","N",10,"BOT",2,NA,31,7.3,"L","15.0",NA,46,"HEDE",NA,1,35,35,"FEMALE"
3064,2025,8,4,"Tatoosh Island","Jameal Samhouri","Nick Tolimieri","N",10,"BOT",2,NA,31,7.3,"L","15.0",NA,46,"HEDE",NA,1,30,30,"MALE"
3065,2025,8,4,"Tatoosh Island","Jameal Samhouri","Nick Tolimieri","N",10,"BOT",2,NA,31,7.3,"L","15.0",NA,46,"OPEL",NA,1,45,45,NA
3066,2025,8,4,"Tatoosh Island","Jameal Samhouri","Nick Tolimieri","N",10,"BOT",2,NA,31,7.3,"L","15.0",NA,46,"OPEL",NA,1,50,50,NA
3067,2025,8,4,"Tatoosh Island","Jameal Samhouri","Nick Tolimieri","N",10,"BOT",3,NA,28,7.6,"L","310.0",NA,46,"SEBYT",NA,20,6,6,NA
3068,2025,8,4,"Tatoosh Island","Jameal Samhouri","Nick Tolimieri","N",10,"BOT",3,NA,28,7.6,"L","310.0",NA,46,"SEME",NA,1,30,30,NA
3069,2025,8,4,"Tatoosh Island","Jameal Samhouri","Nick Tolimieri","N",10,"BOT",3,NA,28,7.6,"L","310.0",NA,46,"OPEL",NA,1,35,35,NA
3070,2025,8,4,"Tatoosh Island","Jameal Samhouri","Nick Tolimieri","N",10,"BOT",3,NA,28,7.6,"L","310.0",NA,46,"HEDE",NA,2,30,30,NA
3071,2025,8,4,"Tatoosh Island","Jameal Samhouri","Nick Tolimieri","N",10,"BOT",3,NA,28,7.6,"L","310.0",NA,46,"HEDE",NA,1,35,35,NA
3072,2025,8,4,"Tatoosh Island","Jameal Samhouri","Nick Tolimieri","N",10,"BOT",3,NA,28,7.6,"L","310.0",NA,46,"SEBSPP",NA,1,4,4,"golden, white spots"
3073,2025,8,5,"Neah Bay","Nick Tolimieri","Megan Shaffer","S",10,"BOT",1,NA,26,7,"L","110.0",NA,47,"SEME",NA,2,35,35,NA
3074,2025,8,5,"Neah Bay","Nick Tolimieri","Megan Shaffer","S",10,"BOT",1,NA,26,7,"L","110.0",NA,47,"SEME",NA,2,40,40,NA
3075,2025,8,5,"Neah Bay","Nick Tolimieri","Megan Shaffer","S",10,"BOT",1,NA,26,7,"L","110.0",NA,47,"SEME",NA,3,30,30,NA
3076,2025,8,5,"Neah Bay","Nick Tolimieri","Megan Shaffer","S",10,"BOT",1,NA,26,7,"L","110.0",NA,47,"EMLA",NA,2,15,15,NA
3077,2025,8,5,"Neah Bay","Nick Tolimieri","Megan Shaffer","S",10,"BOT",1,NA,26,7,"L","110.0",NA,47,"EMLA",NA,1,30,30,NA
3078,2025,8,5,"Neah Bay","Nick Tolimieri","Megan Shaffer","S",10,"BOT",1,NA,26,7,"L","110.0",NA,47,"AUFL",NA,42,7,7,NA
3079,2025,8,5,"Neah Bay","Nick Tolimieri","Megan Shaffer","S",10,"BOT",1,NA,26,7,"L","110.0",NA,47,"SECA",NA,1,30,30,NA
3080,2025,8,5,"Neah Bay","Nick Tolimieri","Megan Shaffer","S",10,"BOT",1,NA,26,7,"L","110.0",NA,47,"SECA",NA,1,5,5,NA
3081,2025,8,5,"Neah Bay","Nick Tolimieri","Megan Shaffer","S",10,"BOT",2,NA,30,6.4,"L","110.0",NA,47,"SEME",NA,1,5,5,NA
3082,2025,8,5,"Neah Bay","Nick Tolimieri","Megan Shaffer","S",10,"BOT",2,NA,30,6.4,"L","110.0",NA,47,"SEME",NA,5,6,6,NA
3083,2025,8,5,"Neah Bay","Nick Tolimieri","Megan Shaffer","S",10,"BOT",2,NA,30,6.4,"L","110.0",NA,47,"SEME",NA,1,30,30,NA
3084,2025,8,5,"Neah Bay","Nick Tolimieri","Megan Shaffer","S",10,"BOT",2,NA,30,6.4,"L","110.0",NA,47,"EMLA",NA,1,20,20,NA
3085,2025,8,5,"Neah Bay","Nick Tolimieri","Megan Shaffer","S",10,"BOT",2,NA,30,6.4,"L","110.0",NA,47,"HEDE",NA,1,15,15,"FEMALE"
3086,2025,8,5,"Neah Bay","Nick Tolimieri","Megan Shaffer","S",10,"BOT",2,NA,30,6.4,"L","110.0",NA,47,"HEDE",NA,1,20,20,"MALE"
3087,2025,8,5,"Neah Bay","Nick Tolimieri","Megan Shaffer","S",10,"BOT",3,NA,32,8.5,"L","110.0",NA,47,"SEBYT",NA,1,5,5,NA
3088,2025,8,5,"Neah Bay","Nick Tolimieri","Megan Shaffer","S",10,"BOT",3,NA,32,8.5,"L","110.0",NA,47,"SEBYT",NA,1,6,6,NA
3089,2025,8,5,"Neah Bay","Nick Tolimieri","Megan Shaffer","S",10,"BOT",3,NA,32,8.5,"L","110.0",NA,47,"SEMY",NA,1,7,7,NA
3090,2025,8,5,"Neah Bay","Nick Tolimieri","Megan Shaffer","S",10,"BOT",3,NA,32,8.5,"L","110.0",NA,47,"SEME",NA,1,25,25,NA
3091,2025,8,5,"Neah Bay","Nick Tolimieri","Megan Shaffer","S",10,"BOT",3,NA,32,8.5,"L","110.0",NA,47,"SEME",NA,1,30,30,NA
3092,2025,8,5,"Neah Bay","Nick Tolimieri","Megan Shaffer","S",10,"BOT",3,NA,32,8.5,"L","110.0",NA,47,"SEME",NA,6,35,35,NA
3093,2025,8,5,"Neah Bay","Nick Tolimieri","Megan Shaffer","S",10,"BOT",4,NA,33,6.7,"L","110.0",NA,47,"SEME",NA,1,35,35,NA
3094,2025,8,5,"Neah Bay","Jameal Samhouri","Steve Lonhart","N",10,"BOT",1,NA,36,6.8,"L","120.0",NA,46,"SEME",NA,5,30,30,NA
3095,2025,8,5,"Neah Bay","Jameal Samhouri","Steve Lonhart","N",10,"BOT",1,NA,36,6.8,"L","120.0",NA,46,"SEME",NA,3,35,35,NA
3096,2025,8,5,"Neah Bay","Jameal Samhouri","Steve Lonhart","N",10,"BOT",1,NA,36,6.8,"L","120.0",NA,46,"SEME",NA,2,45,45,NA
3097,2025,8,5,"Neah Bay","Jameal Samhouri","Steve Lonhart","N",10,"BOT",1,NA,36,6.8,"L","120.0",NA,46,"HEDE",NA,1,15,15,NA
3098,2025,8,5,"Neah Bay","Jameal Samhouri","Steve Lonhart","N",10,"BOT",1,NA,36,6.8,"L","120.0",NA,46,"HEDE",NA,1,35,35,"FEMALE"
3099,2025,8,5,"Neah Bay","Jameal Samhouri","Steve Lonhart","N",10,"BOT",1,NA,36,6.8,"L","120.0",NA,46,"AUFL",NA,11,4,4,NA
3100,2025,8,5,"Neah Bay","Jameal Samhouri","Steve Lonhart","N",10,"BOT",2,NA,35,8.5,"L","120.0",NA,46,"SEME",NA,2,5,5,NA
