"site","transect","observer","common.name","species","size_class","year","Count","area","zone","vis_m"
"Tatoosh Island",3,"Greg Williams",NA,"SEMA","large",2019,0,"S",5,4
"Tatoosh Island",3,"Kelly Andrews",NA,"SEMA","small",2019,0,"S",10,4
"Tatoosh Island",3,"Kelly Andrews",NA,"SEMA","large",2019,0,"S",10,4
"Tatoosh Island",4,"Greg Williams",NA,"SEMA","small",2019,0,"S",5,4
"Tatoosh Island",4,"Greg Williams",NA,"SEMA","large",2019,0,"S",5,4
"Cape Alava",1,"Nick Tolimieri",NA,"SEMA","small",2021,0,"E",5,2.5
"Cape Alava",1,"Nick Tolimieri",NA,"SEMA","large",2021,0,"E",5,2.5
"Cape Alava",1,"Nick Tolimieri",NA,"SEMA","small",2021,0,"E",10,3.5
"Cape Alava",1,"Nick Tolimieri",NA,"SEMA","large",2021,0,"E",10,3.5
"Cape Alava",2,"Nick Tolimieri",NA,"SEMA","small",2021,0,"E",5,2.5
"Cape Alava",2,"Nick Tolimieri",NA,"SEMA","large",2021,0,"E",5,2.5
"Cape Alava",2,"Nick Tolimieri",NA,"SEMA","small",2021,0,"E",10,2.1
"Cape Alava",2,"Nick Tolimieri",NA,"SEMA","large",2021,0,"E",10,2.1
"Cape Alava",3,"Nick Tolimieri",NA,"SEMA","small",2021,0,"E",5,2.2
"Cape Alava",3,"Nick Tolimieri",NA,"SEMA","large",2021,0,"E",5,2.2
"Cape Alava",3,"Nick Tolimieri",NA,"SEMA","small",2021,0,"E",10,2.5
"Cape Alava",3,"Nick Tolimieri",NA,"SEMA","large",2021,0,"E",10,2.5
"Cape Alava",4,"Nick Tolimieri",NA,"SEMA","small",2021,0,"E",5,2.3
"Cape Alava",4,"Nick Tolimieri",NA,"SEMA","large",2021,0,"E",5,2.3
"Cape Alava",1,"Jameal Samhouri",NA,"SEMA","small",2021,0,"W",5,2.2
"Cape Alava",1,"Jameal Samhouri",NA,"SEMA","large",2021,0,"W",5,2.2
"Cape Alava",1,"Steve Lonhart",NA,"SEMA","small",2021,0,"W",10,6.2
"Cape Alava",1,"Steve Lonhart",NA,"SEMA","large",2021,0,"W",10,6.2
"Cape Alava",2,"Jameal Samhouri",NA,"SEMA","small",2021,0,"W",5,2.7
"Cape Alava",2,"Jameal Samhouri",NA,"SEMA","large",2021,0,"W",5,2.7
"Cape Alava",2,"Steve Lonhart",NA,"SEMA","small",2021,0,"W",10,5.4
"Cape Alava",2,"Steve Lonhart",NA,"SEMA","large",2021,0,"W",10,5.4
"Cape Alava",3,"Jameal Samhouri",NA,"SEMA","small",2021,0,"W",5,2.1
"Cape Alava",3,"Jameal Samhouri",NA,"SEMA","large",2021,0,"W",5,2.1
"Cape Alava",3,"Steve Lonhart",NA,"SEMA","small",2021,0,"W",10,6.2
"Cape Alava",3,"Steve Lonhart",NA,"SEMA","large",2021,0,"W",10,6.2
"Cape Alava",4,"Steve Lonhart",NA,"SEMA","small",2021,0,"W",10,7.1
"Cape Alava",4,"Steve Lonhart",NA,"SEMA","large",2021,0,"W",10,7.1
"Cape Johnson",1,"Genoa Sullaway",NA,"SEMA","small",2021,0,"N",10,3.2
"Cape Johnson",1,"Genoa Sullaway",NA,"SEMA","large",2021,0,"N",10,3.2
"Cape Johnson",1,"Greg Williams",NA,"SEMA","small",2021,0,"N",5,2.8
"Cape Johnson",1,"Greg Williams",NA,"SEMA","large",2021,0,"N",5,2.8
"Cape Johnson",2,"Genoa Sullaway",NA,"SEMA","small",2021,0,"N",10,3.2
"Cape Johnson",2,"Genoa Sullaway",NA,"SEMA","large",2021,0,"N",10,3.2
"Cape Johnson",2,"Greg Williams",NA,"SEMA","small",2021,0,"N",5,2.5
"Cape Johnson",2,"Greg Williams",NA,"SEMA","large",2021,0,"N",5,2.5
"Cape Johnson",3,"Genoa Sullaway",NA,"SEMA","small",2021,0,"N",10,3.2
"Cape Johnson",3,"Genoa Sullaway",NA,"SEMA","large",2021,0,"N",10,3.2
"Cape Johnson",3,"Greg Williams",NA,"SEMA","small",2021,0,"N",5,2.5
"Cape Johnson",3,"Greg Williams",NA,"SEMA","large",2021,0,"N",5,2.5
"Cape Johnson",4,"Genoa Sullaway",NA,"SEMA","small",2021,0,"N",10,3.2
"Cape Johnson",4,"Genoa Sullaway",NA,"SEMA","large",2021,0,"N",10,3.2
"Cape Johnson",4,"Greg Williams",NA,"SEMA","small",2021,0,"N",5,2.5
"Cape Johnson",4,"Greg Williams",NA,"SEMA","large",2021,0,"N",5,2.5
"Cape Johnson",1,"Greg Williams",NA,"SEMA","small",2021,0,"S",10,2.3
"Cape Johnson",1,"Greg Williams",NA,"SEMA","large",2021,0,"S",10,2.3
"Cape Johnson",1,"Nick Tolimieri",NA,"SEMA","small",2021,0,"S",5,2.8
"Cape Johnson",1,"Nick Tolimieri",NA,"SEMA","large",2021,0,"S",5,2.8
"Cape Johnson",2,"Greg Williams",NA,"SEMA","small",2021,0,"S",10,2.3
"Cape Johnson",2,"Greg Williams",NA,"SEMA","large",2021,0,"S",10,2.3
"Cape Johnson",2,"Nick Tolimieri",NA,"SEMA","small",2021,0,"S",5,2.5
"Cape Johnson",2,"Nick Tolimieri",NA,"SEMA","large",2021,0,"S",5,2.5
"Cape Johnson",3,"Greg Williams",NA,"SEMA","small",2021,0,"S",10,2.3
"Cape Johnson",3,"Greg Williams",NA,"SEMA","large",2021,0,"S",10,2.3
"Cape Johnson",3,"Nick Tolimieri",NA,"SEMA","small",2021,0,"S",5,2.6
"Cape Johnson",3,"Nick Tolimieri",NA,"SEMA","large",2021,0,"S",5,2.6
"Cape Johnson",4,"Greg Williams",NA,"SEMA","small",2021,0,"S",10,2.3
"Cape Johnson",4,"Greg Williams",NA,"SEMA","large",2021,0,"S",10,2.3
"Cape Johnson",4,"Nick Tolimieri",NA,"SEMA","small",2021,0,"S",5,2.7
"Cape Johnson",4,"Nick Tolimieri",NA,"SEMA","large",2021,0,"S",5,2.7
"Destruction Island",1,"Genoa Sullaway",NA,"SEMA","small",2021,0,"N",10,1.5
"Destruction Island",1,"Genoa Sullaway",NA,"SEMA","large",2021,0,"N",10,1.5
"Destruction Island",1,"Greg Williams",NA,"SEMA","small",2021,0,"N",10,3.5
"Destruction Island",1,"Greg Williams",NA,"SEMA","large",2021,0,"N",10,3.5
"Destruction Island",1,"Steve Lonhart",NA,"SEMA","small",2021,0,"N",5,3.1
"Destruction Island",1,"Steve Lonhart",NA,"SEMA","large",2021,0,"N",5,3.1
"Destruction Island",2,"Genoa Sullaway",NA,"SEMA","small",2021,0,"N",10,1.5
"Destruction Island",2,"Genoa Sullaway",NA,"SEMA","large",2021,0,"N",10,1.5
"Destruction Island",2,"Greg Williams",NA,"SEMA","small",2021,0,"N",10,3.5
"Destruction Island",2,"Greg Williams",NA,"SEMA","large",2021,0,"N",10,3.5
"Destruction Island",2,"Steve Lonhart",NA,"SEMA","small",2021,0,"N",5,3.1
"Destruction Island",2,"Steve Lonhart",NA,"SEMA","large",2021,0,"N",5,3.1
"Destruction Island",3,"Genoa Sullaway",NA,"SEMA","small",2021,0,"N",10,1.5
"Destruction Island",3,"Genoa Sullaway",NA,"SEMA","large",2021,0,"N",10,1.5
"Destruction Island",3,"Greg Williams",NA,"SEMA","small",2021,0,"N",10,3.5
"Destruction Island",3,"Greg Williams",NA,"SEMA","large",2021,0,"N",10,3.5
"Destruction Island",3,"Steve Lonhart",NA,"SEMA","small",2021,0,"N",5,3.5
"Destruction Island",3,"Steve Lonhart",NA,"SEMA","large",2021,0,"N",5,3.5
"Destruction Island",4,"Steve Lonhart",NA,"SEMA","small",2021,0,"N",5,3.1
"Destruction Island",4,"Steve Lonhart",NA,"SEMA","large",2021,0,"N",5,3.1
"Destruction Island",1,"Steve Lonhart",NA,"SEMA","small",2021,0,"S",5,2.3
"Destruction Island",1,"Steve Lonhart",NA,"SEMA","large",2021,0,"S",5,2.3
"Destruction Island",2,"Steve Lonhart",NA,"SEMA","small",2021,0,"S",5,2.4
"Destruction Island",2,"Steve Lonhart",NA,"SEMA","large",2021,0,"S",5,2.4
"Destruction Island",3,"Steve Lonhart",NA,"SEMA","small",2021,0,"S",5,1.9
"Destruction Island",3,"Steve Lonhart",NA,"SEMA","large",2021,0,"S",5,1.9
"Destruction Island",4,"Steve Lonhart",NA,"SEMA","small",2021,0,"S",5,2.9
"Destruction Island",4,"Steve Lonhart",NA,"SEMA","large",2021,0,"S",5,2.9
"Neah Bay",1,"Jameal Samhouri",NA,"SEMA","small",2021,0,"N",10,6
"Neah Bay",1,"Jameal Samhouri",NA,"SEMA","large",2021,0,"N",10,6
"Neah Bay",1,"Steve Lonhart",NA,"SEMA","small",2021,0,"N",5,3.5
"Neah Bay",1,"Steve Lonhart",NA,"SEMA","large",2021,0,"N",5,3.5
"Neah Bay",2,"Jameal Samhouri",NA,"SEMA","small",2021,0,"N",10,5.9
"Neah Bay",2,"Jameal Samhouri",NA,"SEMA","large",2021,0,"N",10,5.9
"Neah Bay",2,"Steve Lonhart",NA,"SEMA","small",2021,0,"N",5,3.7
"Neah Bay",2,"Steve Lonhart",NA,"SEMA","large",2021,0,"N",5,3.7
"Neah Bay",3,"Jameal Samhouri",NA,"SEMA","small",2021,0,"N",10,4.8
"Neah Bay",3,"Jameal Samhouri",NA,"SEMA","large",2021,0,"N",10,4.8
"Neah Bay",3,"Steve Lonhart",NA,"SEMA","small",2021,0,"N",5,4.3
"Neah Bay",3,"Steve Lonhart",NA,"SEMA","large",2021,0,"N",5,4.3
"Neah Bay",4,"Jameal Samhouri",NA,"SEMA","small",2021,0,"N",10,5.2
"Neah Bay",4,"Jameal Samhouri",NA,"SEMA","large",2021,0,"N",10,5.2
"Neah Bay",4,"Steve Lonhart",NA,"SEMA","small",2021,0,"N",5,3.9
"Neah Bay",4,"Steve Lonhart",NA,"SEMA","large",2021,0,"N",5,3.9
"Neah Bay",1,"Kelly Andrews",NA,"SEMA","small",2021,0,"S",10,3.2
"Neah Bay",1,"Kelly Andrews",NA,"SEMA","large",2021,0,"S",10,3.2
"Neah Bay",1,"Nick Tolimieri",NA,"SEMA","small",2021,0,"S",5,6
"Neah Bay",1,"Nick Tolimieri",NA,"SEMA","large",2021,0,"S",5,6
"Neah Bay",2,"Kelly Andrews",NA,"SEMA","small",2021,0,"S",10,3
"Neah Bay",2,"Kelly Andrews",NA,"SEMA","large",2021,0,"S",10,3
"Neah Bay",2,"Nick Tolimieri",NA,"SEMA","small",2021,0,"S",5,6
"Neah Bay",2,"Nick Tolimieri",NA,"SEMA","large",2021,0,"S",5,6
"Neah Bay",3,"Kelly Andrews",NA,"SEMA","small",2021,0,"S",10,4
"Neah Bay",3,"Kelly Andrews",NA,"SEMA","large",2021,0,"S",10,4
"Neah Bay",3,"Nick Tolimieri",NA,"SEMA","small",2021,0,"S",5,4
"Neah Bay",3,"Nick Tolimieri",NA,"SEMA","large",2021,0,"S",5,4
"Neah Bay",4,"Kelly Andrews",NA,"SEMA","small",2021,0,"S",10,4.8
"Neah Bay",4,"Kelly Andrews",NA,"SEMA","large",2021,0,"S",10,4.8
"Neah Bay",4,"Nick Tolimieri",NA,"SEMA","small",2021,0,"S",5,3.8
"Neah Bay",4,"Nick Tolimieri",NA,"SEMA","large",2021,0,"S",5,3.8
"Tatoosh Island",1,"Kelly Andrews",NA,"SEMA","small",2021,0,"N",10,5.2
"Tatoosh Island",1,"Kelly Andrews",NA,"SEMA","large",2021,0,"N",10,5.2
"Tatoosh Island",1,"Ole Shelton",NA,"SEMA","small",2021,0,"N",5,8.2
"Tatoosh Island",1,"Ole Shelton",NA,"SEMA","large",2021,0,"N",5,8.2
"Tatoosh Island",2,"Kelly Andrews",NA,"SEMA","small",2021,0,"N",10,5.5
"Tatoosh Island",2,"Kelly Andrews",NA,"SEMA","large",2021,0,"N",10,5.5
"Tatoosh Island",2,"Ole Shelton",NA,"SEMA","small",2021,0,"N",5,4.8
"Tatoosh Island",2,"Ole Shelton",NA,"SEMA","large",2021,0,"N",5,4.8
"Tatoosh Island",3,"Kelly Andrews",NA,"SEMA","small",2021,0,"N",10,4.8
"Tatoosh Island",3,"Kelly Andrews",NA,"SEMA","large",2021,0,"N",10,4.8
"Tatoosh Island",3,"Ole Shelton",NA,"SEMA","small",2021,0,"N",5,4.8
"Tatoosh Island",3,"Ole Shelton",NA,"SEMA","large",2021,0,"N",5,4.8
"Tatoosh Island",4,"Ole Shelton",NA,"SEMA","small",2021,0,"N",5,4
"Tatoosh Island",4,"Ole Shelton",NA,"SEMA","large",2021,0,"N",5,4
"Tatoosh Island",1,"Greg Williams",NA,"SEMA","small",2021,0,"S",5,4.8
"Tatoosh Island",1,"Greg Williams",NA,"SEMA","large",2021,0,"S",5,4.8
"Tatoosh Island",1,"Greg Williams",NA,"SEMA","small",2021,0,"S",10,6.5
"Tatoosh Island",1,"Greg Williams",NA,"SEMA","large",2021,0,"S",10,6.5
"Tatoosh Island",2,"Greg Williams",NA,"SEMA","small",2021,0,"S",5,4.5
"Tatoosh Island",2,"Greg Williams",NA,"SEMA","large",2021,0,"S",5,4.5
"Tatoosh Island",2,"Greg Williams",NA,"SEMA","small",2021,0,"S",10,6.5
"Tatoosh Island",2,"Greg Williams",NA,"SEMA","large",2021,0,"S",10,6.5
"Tatoosh Island",3,"Greg Williams",NA,"SEMA","small",2021,0,"S",5,4.5
"Tatoosh Island",3,"Greg Williams",NA,"SEMA","large",2021,0,"S",5,4.5
"Tatoosh Island",3,"Greg Williams",NA,"SEMA","small",2021,0,"S",10,6.5
"Tatoosh Island",3,"Greg Williams",NA,"SEMA","large",2021,0,"S",10,6.5
"Tatoosh Island",4,"Greg Williams",NA,"SEMA","small",2021,0,"S",5,4.8
"Tatoosh Island",4,"Greg Williams",NA,"SEMA","large",2021,0,"S",5,4.8
"Cape Alava",1,"Jameal Samhouri",NA,"SEMA","small",2022,0,"E",10,3.4
"Cape Alava",1,"Jameal Samhouri",NA,"SEMA","large",2022,0,"E",10,3.4
"Cape Alava",1,"Steve Lonhart",NA,"SEMA","small",2022,0,"E",5,1.7
"Cape Alava",1,"Steve Lonhart",NA,"SEMA","large",2022,0,"E",5,1.7
"Cape Alava",2,"Jameal Samhouri",NA,"SEMA","small",2022,0,"E",10,3.3
"Cape Alava",2,"Jameal Samhouri",NA,"SEMA","large",2022,0,"E",10,3.3
"Cape Alava",2,"Steve Lonhart",NA,"SEMA","small",2022,0,"E",5,1.7
"Cape Alava",2,"Steve Lonhart",NA,"SEMA","large",2022,0,"E",5,1.7
"Cape Alava",3,"Jameal Samhouri",NA,"SEMA","small",2022,0,"E",10,3.1
"Cape Alava",3,"Jameal Samhouri",NA,"SEMA","large",2022,0,"E",10,3.1
"Cape Alava",3,"Steve Lonhart",NA,"SEMA","small",2022,0,"E",5,1.8
"Cape Alava",3,"Steve Lonhart",NA,"SEMA","large",2022,0,"E",5,1.8
"Cape Alava",4,"Jameal Samhouri",NA,"SEMA","small",2022,0,"E",10,2.7
"Cape Alava",4,"Jameal Samhouri",NA,"SEMA","large",2022,0,"E",10,2.7
"Cape Alava",4,"Steve Lonhart",NA,"SEMA","small",2022,0,"E",5,1.7
"Cape Alava",4,"Steve Lonhart",NA,"SEMA","large",2022,0,"E",5,1.7
"Cape Alava",1,"Steve Lonhart",NA,"SEMA","small",2022,0,"W",5,2.3
"Cape Alava",1,"Steve Lonhart",NA,"SEMA","large",2022,0,"W",5,2.3
"Cape Alava",1,"Steve Lonhart",NA,"SEMA","small",2022,0,"W",10,2.1
"Cape Alava",1,"Steve Lonhart",NA,"SEMA","large",2022,0,"W",10,2.1
"Cape Alava",2,"Steve Lonhart",NA,"SEMA","small",2022,0,"W",5,2.5
"Cape Alava",2,"Steve Lonhart",NA,"SEMA","large",2022,0,"W",5,2.5
"Cape Alava",2,"Steve Lonhart",NA,"SEMA","small",2022,0,"W",10,2.2
"Cape Alava",2,"Steve Lonhart",NA,"SEMA","large",2022,0,"W",10,2.2
"Cape Alava",3,"Steve Lonhart",NA,"SEMA","small",2022,0,"W",5,3.1
"Cape Alava",3,"Steve Lonhart",NA,"SEMA","large",2022,0,"W",5,3.1
"Cape Alava",3,"Steve Lonhart",NA,"SEMA","small",2022,0,"W",10,2.8
"Cape Alava",3,"Steve Lonhart",NA,"SEMA","large",2022,0,"W",10,2.8
"Cape Alava",4,"Steve Lonhart",NA,"SEMA","small",2022,0,"W",5,2.7
"Cape Alava",4,"Steve Lonhart",NA,"SEMA","large",2022,0,"W",5,2.7
"Cape Johnson",1,"Nick Tolimieri",NA,"SEMA","small",2022,0,"N",5,0.5
"Cape Johnson",1,"Nick Tolimieri",NA,"SEMA","large",2022,0,"N",5,0.5
"Cape Johnson",1,"Nick Tolimieri",NA,"SEMA","small",2022,0,"N",10,0.5
"Cape Johnson",1,"Nick Tolimieri",NA,"SEMA","large",2022,0,"N",10,0.5
"Cape Johnson",1,"Steve Lonhart",NA,"SEMA","small",2022,0,"S",5,0.5
"Cape Johnson",1,"Steve Lonhart",NA,"SEMA","large",2022,0,"S",5,0.5
"Cape Johnson",1,"Steve Lonhart",NA,"SEMA","small",2022,0,"S",10,0.5
"Cape Johnson",1,"Steve Lonhart",NA,"SEMA","large",2022,0,"S",10,0.5
"Destruction Island",1,"Nick Tolimieri",NA,"SEMA","small",2022,0,"N",5,0.5
"Destruction Island",1,"Nick Tolimieri",NA,"SEMA","large",2022,0,"N",5,0.5
"Destruction Island",1,"Nick Tolimieri",NA,"SEMA","small",2022,0,"N",10,0.5
"Destruction Island",1,"Nick Tolimieri",NA,"SEMA","large",2022,0,"N",10,0.5
"Destruction Island",1,"Steve Lonhart",NA,"SEMA","small",2022,0,"S",5,0.5
"Destruction Island",1,"Steve Lonhart",NA,"SEMA","large",2022,0,"S",5,0.5
"Destruction Island",1,"Steve Lonhart",NA,"SEMA","small",2022,0,"S",10,0.5
"Destruction Island",1,"Steve Lonhart",NA,"SEMA","large",2022,0,"S",10,0.5
"Neah Bay",1,"Genoa Sullaway",NA,"SEMA","small",2022,0,"N",10,2.9
"Neah Bay",1,"Genoa Sullaway",NA,"SEMA","large",2022,0,"N",10,2.9
"Neah Bay",1,"Nick Tolimieri",NA,"SEMA","small",2022,0,"N",5,3.5
"Neah Bay",1,"Nick Tolimieri",NA,"SEMA","large",2022,0,"N",5,3.5
"Neah Bay",2,"Genoa Sullaway",NA,"SEMA","small",2022,0,"N",10,3.3
"Neah Bay",2,"Genoa Sullaway",NA,"SEMA","large",2022,0,"N",10,3.3
"Neah Bay",2,"Nick Tolimieri",NA,"SEMA","small",2022,0,"N",5,3.5
"Neah Bay",2,"Nick Tolimieri",NA,"SEMA","large",2022,0,"N",5,3.5
"Neah Bay",3,"Nick Tolimieri",NA,"SEMA","small",2022,0,"N",5,2.8
"Neah Bay",3,"Nick Tolimieri",NA,"SEMA","large",2022,0,"N",5,2.8
"Neah Bay",4,"Genoa Sullaway",NA,"SEMA","small",2022,0,"N",5,3
"Neah Bay",4,"Genoa Sullaway",NA,"SEMA","large",2022,0,"N",5,3
"Neah Bay",1,"Jameal Samhouri",NA,"SEMA","small",2022,0,"S",5,2.8
"Neah Bay",1,"Jameal Samhouri",NA,"SEMA","large",2022,0,"S",5,2.8
"Neah Bay",1,"Nick Tolimieri",NA,"SEMA","small",2022,0,"S",10,3.5
"Neah Bay",1,"Nick Tolimieri",NA,"SEMA","large",2022,0,"S",10,3.5
"Neah Bay",2,"Jameal Samhouri",NA,"SEMA","small",2022,0,"S",5,2.1
"Neah Bay",2,"Jameal Samhouri",NA,"SEMA","large",2022,0,"S",5,2.1
"Neah Bay",2,"Nick Tolimieri",NA,"SEMA","small",2022,0,"S",10,3.5
"Neah Bay",2,"Nick Tolimieri",NA,"SEMA","large",2022,0,"S",10,3.5
"Neah Bay",3,"Jameal Samhouri",NA,"SEMA","small",2022,0,"S",5,2.7
"Neah Bay",3,"Jameal Samhouri",NA,"SEMA","large",2022,0,"S",5,2.7
"Neah Bay",3,"Nick Tolimieri",NA,"SEMA","small",2022,0,"S",10,3.5
"Neah Bay",3,"Nick Tolimieri",NA,"SEMA","large",2022,0,"S",10,3.5
"Neah Bay",4,"Jameal Samhouri",NA,"SEMA","small",2022,0,"S",5,2.7
"Neah Bay",4,"Jameal Samhouri",NA,"SEMA","large",2022,0,"S",5,2.7
"Tatoosh Island",1,"Jameal Samhouri",NA,"SEMA","small",2022,0,"N",5,3.9
"Tatoosh Island",1,"Jameal Samhouri",NA,"SEMA","large",2022,0,"N",5,3.9
"Tatoosh Island",1,"Steve Lonhart",NA,"SEMA","small",2022,0,"N",10,6.1
"Tatoosh Island",1,"Steve Lonhart",NA,"SEMA","large",2022,0,"N",10,6.1
"Tatoosh Island",2,"Jameal Samhouri",NA,"SEMA","small",2022,0,"N",5,3.3
"Tatoosh Island",2,"Jameal Samhouri",NA,"SEMA","large",2022,0,"N",5,3.3
"Tatoosh Island",2,"Steve Lonhart",NA,"SEMA","small",2022,0,"N",10,5.2
"Tatoosh Island",2,"Steve Lonhart",NA,"SEMA","large",2022,0,"N",10,5.2
"Tatoosh Island",3,"Jameal Samhouri",NA,"SEMA","small",2022,0,"N",5,3
"Tatoosh Island",3,"Jameal Samhouri",NA,"SEMA","large",2022,0,"N",5,3
"Tatoosh Island",4,"Jameal Samhouri",NA,"SEMA","small",2022,0,"N",5,3
"Tatoosh Island",4,"Jameal Samhouri",NA,"SEMA","large",2022,0,"N",5,3
"Tatoosh Island",5,"Jameal Samhouri",NA,"SEMA","small",2022,0,"N",5,3
"Tatoosh Island",5,"Jameal Samhouri",NA,"SEMA","large",2022,0,"N",5,3
"Tatoosh Island",1,"Nick Tolimieri",NA,"SEMA","small",2022,0,"S",10,6
"Tatoosh Island",1,"Nick Tolimieri",NA,"SEMA","large",2022,0,"S",10,6
"Tatoosh Island",1,"Steve Lonhart",NA,"SEMA","small",2022,0,"S",5,2.6
"Tatoosh Island",1,"Steve Lonhart",NA,"SEMA","large",2022,0,"S",5,2.6
"Tatoosh Island",2,"Nick Tolimieri",NA,"SEMA","small",2022,0,"S",10,6
"Tatoosh Island",2,"Nick Tolimieri",NA,"SEMA","large",2022,0,"S",10,6
"Tatoosh Island",2,"Steve Lonhart",NA,"SEMA","small",2022,0,"S",5,2.5
"Tatoosh Island",2,"Steve Lonhart",NA,"SEMA","large",2022,0,"S",5,2.5
"Tatoosh Island",3,"Nick Tolimieri",NA,"SEMA","small",2022,0,"S",10,6
"Tatoosh Island",3,"Nick Tolimieri",NA,"SEMA","large",2022,0,"S",10,6
"Tatoosh Island",3,"Steve Lonhart",NA,"SEMA","small",2022,0,"S",5,4.1
"Tatoosh Island",3,"Steve Lonhart",NA,"SEMA","large",2022,0,"S",5,4.1
"Tatoosh Island",4,"Nick Tolimieri",NA,"SEMA","small",2022,0,"S",10,6
"Tatoosh Island",4,"Nick Tolimieri",NA,"SEMA","large",2022,0,"S",10,6
"Cape Alava",1,"Jameal Samhouri",NA,"SEMA","small",2023,0,"E",5,3.9
"Cape Alava",1,"Jameal Samhouri",NA,"SEMA","large",2023,0,"E",5,3.9
"Cape Alava",1,"Steve Lonhart",NA,"SEMA","small",2023,0,"E",10,3.1
"Cape Alava",1,"Steve Lonhart",NA,"SEMA","large",2023,0,"E",10,3.1
"Cape Alava",2,"Jameal Samhouri",NA,"SEMA","small",2023,0,"E",5,2.8
"Cape Alava",2,"Jameal Samhouri",NA,"SEMA","large",2023,0,"E",5,2.8
"Cape Alava",2,"Steve Lonhart",NA,"SEMA","small",2023,0,"E",10,3
"Cape Alava",2,"Steve Lonhart",NA,"SEMA","large",2023,0,"E",10,3
"Cape Alava",3,"Jameal Samhouri",NA,"SEMA","small",2023,0,"E",5,3.3
"Cape Alava",3,"Jameal Samhouri",NA,"SEMA","large",2023,0,"E",5,3.3
"Cape Alava",3,"Steve Lonhart",NA,"SEMA","small",2023,0,"E",10,3.3
"Cape Alava",3,"Steve Lonhart",NA,"SEMA","large",2023,0,"E",10,3.3
"Cape Alava",4,"Jameal Samhouri",NA,"SEMA","small",2023,0,"E",5,2.5
"Cape Alava",4,"Jameal Samhouri",NA,"SEMA","large",2023,0,"E",5,2.5
"Cape Alava",4,"Steve Lonhart",NA,"SEMA","small",2023,0,"E",10,2.6
"Cape Alava",4,"Steve Lonhart",NA,"SEMA","large",2023,0,"E",10,2.6
"Cape Alava",1,"Jameal Samhouri",NA,"SEMA","small",2023,0,"W",10,4.5
"Cape Alava",1,"Jameal Samhouri",NA,"SEMA","large",2023,0,"W",10,4.5
"Cape Alava",1,"Steve Lonhart",NA,"SEMA","small",2023,0,"W",5,3.2
"Cape Alava",1,"Steve Lonhart",NA,"SEMA","large",2023,0,"W",5,3.2
"Cape Alava",2,"Jameal Samhouri",NA,"SEMA","small",2023,0,"W",10,5.3
"Cape Alava",2,"Jameal Samhouri",NA,"SEMA","large",2023,0,"W",10,5.3
"Cape Alava",2,"Steve Lonhart",NA,"SEMA","small",2023,0,"W",5,4.5
"Cape Alava",2,"Steve Lonhart",NA,"SEMA","large",2023,0,"W",5,4.5
"Cape Alava",3,"Jameal Samhouri",NA,"SEMA","small",2023,0,"W",10,4
"Cape Alava",3,"Jameal Samhouri",NA,"SEMA","large",2023,0,"W",10,4
"Cape Alava",3,"Steve Lonhart",NA,"SEMA","small",2023,0,"W",5,3.5
"Cape Alava",3,"Steve Lonhart",NA,"SEMA","large",2023,0,"W",5,3.5
"Cape Alava",4,"Jameal Samhouri",NA,"SEMA","small",2023,0,"W",10,5.3
"Cape Alava",4,"Jameal Samhouri",NA,"SEMA","large",2023,0,"W",10,5.3
"Cape Alava",4,"Steve Lonhart",NA,"SEMA","small",2023,0,"W",5,3.3
"Cape Alava",4,"Steve Lonhart",NA,"SEMA","large",2023,0,"W",5,3.3
"Cape Johnson",1,"Greg Williams",NA,"SEMA","small",2023,0,"N",5,2.2
"Cape Johnson",1,"Greg Williams",NA,"SEMA","large",2023,0,"N",5,2.2
"Cape Johnson",1,"Jameal Samhouri",NA,"SEMA","small",2023,0,"N",10,2.5
"Cape Johnson",1,"Jameal Samhouri",NA,"SEMA","large",2023,0,"N",10,2.5
"Cape Johnson",2,"Greg Williams",NA,"SEMA","small",2023,0,"N",5,2.4
"Cape Johnson",2,"Greg Williams",NA,"SEMA","large",2023,0,"N",5,2.4
"Cape Johnson",2,"Jameal Samhouri",NA,"SEMA","small",2023,0,"N",10,2
"Cape Johnson",2,"Jameal Samhouri",NA,"SEMA","large",2023,0,"N",10,2
"Cape Johnson",3,"Greg Williams",NA,"SEMA","small",2023,0,"N",5,2
"Cape Johnson",3,"Greg Williams",NA,"SEMA","large",2023,0,"N",5,2
"Cape Johnson",3,"Jameal Samhouri",NA,"SEMA","small",2023,0,"N",10,2
"Cape Johnson",3,"Jameal Samhouri",NA,"SEMA","large",2023,0,"N",10,2
"Cape Johnson",4,"Greg Williams",NA,"SEMA","small",2023,0,"N",5,2
"Cape Johnson",4,"Greg Williams",NA,"SEMA","large",2023,0,"N",5,2
"Cape Johnson",4,"Jameal Samhouri",NA,"SEMA","small",2023,0,"N",10,2
"Cape Johnson",4,"Jameal Samhouri",NA,"SEMA","large",2023,0,"N",10,2
"Cape Johnson",1,"Kelly Andrews",NA,"SEMA","small",2023,0,"S",10,2.1
"Cape Johnson",1,"Kelly Andrews",NA,"SEMA","large",2023,0,"S",10,2.1
"Cape Johnson",1,"Nick Tolimieri",NA,"SEMA","small",2023,0,"S",5,2.5
"Cape Johnson",1,"Nick Tolimieri",NA,"SEMA","large",2023,0,"S",5,2.5
"Cape Johnson",2,"Kelly Andrews",NA,"SEMA","small",2023,0,"S",10,2.1
"Cape Johnson",2,"Kelly Andrews",NA,"SEMA","large",2023,0,"S",10,2.1
